dlnr;artikelnr;artikelid;preis;pfandwert;menge
488;RE6029T;RE6029T;167,11;0;3.0
4843;S4078S;S4078S;167,14;0;3.0
4843;S0198;S0198;167,16;0;3.0
4843;A2066SR;A2066SR;167,2;0;3.0
4843;A0855S;A0855S;167,23;0;3.0
4843;S0249;S0249;167,23;0;3.0
4843;A3620S;A3620S;167,25;0;3.0
4843;A6295;A6295;167,25;0;3.0
488;VK8040T;VK8040T;167,25;0;3.0
4843;A6440S;A6440S;167,3;0;3.0
4843;A0475;A0475;167,31;0;3.0
4843;S6287S;S6287S;167,31;0;3.0
406;BM11366;BM11366;167,31;0;3.0
4843;S9046;S9046;167,31;0;3.0
4843;S6226S;S6226S;167,31;0;3.0
4843;S6273S;S6273S;167,31;0;3.0
4843;A2002SR;A2002SR;167,31;0;3.0
488;PT8031T;PT8031T;167,31;0;3.0
4843;S2012;S2012;167,31;0;3.0
4843;S6343S;S6343S;167,31;0;3.0
406;BM80003H;BM80003H;167,31;0;3.0
4843;S3125;S3125;167,31;0;3.0
406;BM91019H;BM91019H;167,31;0;3.0
4843;A0630S;A0630S;167,34;0;3.0
4843;DC9009S;DC9009S;167,34;0;3.0
4843;A5083;A5083;167,36;0;3.0
4843;S5051;S5051;167,39;0;3.0
4843;A6389S;A6389S;167,4;0;3.0
4843;A5370S;A5370S;167,43;0;3.0
4843;A6148;A6148;167,43;0;3.0
4843;A9335S;A9335S;167,43;0;3.0
488;DPF102;DPF102;167,46;0;3.0
4843;DC9013S;DC9013S;167,49;0;3.0
4843;A0041;A0041;167,5;0;3.0
4843;DC9018S;DC9018S;167,5;0;3.0
4843;DC9027S;DC9027S;167,5;0;3.0
4843;DC9049S;DC9049S;167,5;0;3.0
4843;S0564;S0564;167,5;0;3.0
4843;S0930S;S0930S;167,5;0;3.0
4843;A0032;A0032;167,5;0;3.0
4843;S5568S;S5568S;167,5;0;3.0
488;TY6004T;TY6004T;167,53;0;3.0
4843;S0885S;S0885S;167,53;0;3.0
4843;A6203;A6203;167,55;0;3.0
4843;A5021;A5021;167,56;0;3.0
406;BM80010H;BM80010H;167,58;0;3.0
4843;A5057;A5057;167,6;0;3.0
4843;S5417S;S5417S;167,6;0;3.0
406;BM80368H;BM80368H;167,61;0;3.0
488;PT6024T;PT6024T;167,64;0;3.0
4843;A3478S;A3478S;167,69;0;3.0
4843;S0911S;S0911S;167,7;0;3.0
4843;S6497S;S6497S;167,7;0;3.0
4843;A3619S;A3619S;167,7;0;3.0
4843;A9359S;A9359S;167,7;0;3.0
4843;S6281S;S6281S;167,7;0;3.0
488;ST8002T;ST8002T;167,7;0;3.0
406;BM11110;BM11110;167,7;0;3.0
4843;S6335S;S6335S;167,73;0;3.0
4843;A0743S;A0743S;167,75;0;3.0
4843;S9394S;S9394S;167,75;0;3.0
488;SU6000T;SU6000T;167,8;0;3.0
4843;A6666S;A6666S;167,81;0;3.0
4843;A9256(LETRIKA);A9256(LETRIKA);167,81;0;3.0
4843;S0764S;S0764S;167,81;0;3.0
4843;S0583;S0583;167,84;0;3.0
406;BM92058H;BM92058H;167,86;0;3.0
488;RV6000T;RV6000T;167,88;0;3.0
4843;S6401S;S6401S;167,89;0;3.0
4843;S9515P;S9515P;167,89;0;3.0
4843;A4048;A4048;167,9;0;3.0
4843;S3089;S3089;167,9;0;3.0
406;BM91187H;BM91187H;167,9;0;3.0
274;42216D;42216D;167,9;0;3.0
4843;A4104;A4104;167,9;0;3.0
4843;S6400S;S6400S;167,93;0;3.0
488;RE6015T;RE6015T;167,94;0;3.0
274;37874;37874;167,94;0;3.0
4843;S9213;S9213;168;0;3.0
406;BM90454H;BM90454H;168,05;0;3.0
4843;A1021;A1021;168,08;0;3.0
4843;S6008;S6008;168,09;0;3.0
4843;A3060;A3060;168,09;0;3.0
4843;S6295S;S6295S;168,09;0;3.0
4843;A0046PR;A0046PR;168,09;0;3.0
4843;A0057PR;A0057PR;168,09;0;3.0
4843;A0190PR;A0190PR;168,09;0;3.0
4843;A0225PR;A0225PR;168,09;0;3.0
4843;A0629PR;A0629PR;168,09;0;3.0
4843;A2105PR;A2105PR;168,09;0;3.0
4843;A3053PR;A3053PR;168,09;0;3.0
4843;A6135SR;A6135SR;168,09;0;3.0
4843;A6437PR;A6437PR;168,09;0;3.0
4843;A9021SR;A9021SR;168,09;0;3.0
4843;S0089SR;S0089SR;168,09;0;3.0
4843;S3097PR;S3097PR;168,09;0;3.0
4843;S0514;S0514;168,09;0;3.0
4843;S9086;S9086;168,09;0;3.0
4843;ARC9069(LETRIKA);ARC9069(LETRIKA);168,09;0;3.0
4843;S6242S;S6242S;168,09;0;3.0
4843;ARE3131(VALEO);ARE3131(VALEO);168,09;0;3.0
4843;A9306S;A9306S;168,09;0;3.0
4843;S9341S;S9341S;168,09;0;3.0
488;MA6017T;MA6017T;168,09;0;3.0
4843;S3002(VALEO);S3002(VALEO);168,13;0;3.0
4843;A3179;A3179;168,18;0;3.0
4843;A6285;A6285;168,18;0;3.0
4843;S0304;S0304;168,18;0;3.0
4843;S0416;S0416;168,18;0;3.0
4843;S5195;S5195;168,18;0;3.0
4843;A0003;A0003;168,2;0;3.0
4843;A6110;A6110;168,2;0;3.0
4843;A9364S;A9364S;168,2;0;3.0
4843;S0797S;S0797S;168,2;0;3.0
4843;A0241;A0241;168,24;0;3.0
4843;S0250;S0250;168,24;0;3.0
488;VX8042T;VX8042T;168,26;0;3.0
4843;A3508S;A3508S;168,26;0;3.0
4843;A9369S;A9369S;168,29;0;3.0
4843;S01009(SEG);S01009(SEG);168,29;0;3.0
4843;S0975(SEG);S0975(SEG);168,29;0;3.0
4843;S5330(MITSUBISHI);S5330(MITSUBISHI);168,29;0;3.0
4843;S5502(MITSUBISHI);S5502(MITSUBISHI);168,29;0;3.0
4843;S2041;S2041;168,29;0;3.0
4843;S6363S;S6363S;168,29;0;3.0
4843;S1164(DELCO);S1164(DELCO);168,29;0;3.0
4843;A9337S;A9337S;168,29;0;3.0
4843;S9056;S9056;168,29;0;3.0
4843;DC9097S;DC9097S;168,29;0;3.0
4843;SS9113(LETRIKA);SS9113(LETRIKA);168,29;0;3.0
488;CI6016T;CI6016T;168,3;0;3.0
488;PT8006T;PT8006T;168,3;0;3.0
406;BM80325H;BM80325H;168,3;0;3.0
406;BM91781H;BM91781H;168,3;0;3.0
488;LD6004T;LD6004T;168,33;0;3.0
488;TY6000T;TY6000T;168,34;0;3.0
488;MZ6044T;MZ6044T;168,36;0;3.0
4843;A3448S;A3448S;168,39;0;3.0
4843;A0628S;A0628S;168,41;0;3.0
4843;A6026;A6026;168,41;0;3.0
4843;S0570;S0570;168,43;0;3.0
4843;A6448S;A6448S;168,46;0;3.0
4843;S2022;S2022;168,46;0;3.0
4843;S6019;S6019;168,48;0;3.0
4843;S3139;S3139;168,48;0;3.0
4843;A2045;A2045;168,48;0;3.0
488;DPF063;DPF063;168,49;0;3.0
4843;A0878S;A0878S;168,5;0;3.0
4843;A3016;A3016;168,5;0;3.0
4843;A6329;A6329;168,5;0;3.0
4843;S0585;S0585;168,5;0;3.0
4843;A0696S;A0696S;168,53;0;3.0
4843;S0755S;S0755S;168,53;0;3.0
4843;S3256S;S3256S;168,53;0;3.0
488;CI6011T;CI6011T;168,59;0;3.0
4843;A6539S;A6539S;168,63;0;3.0
4843;S6280S;S6280S;168,68;0;3.0
4843;S6346S;S6346S;168,68;0;3.0
4843;S9043;S9043;168,68;0;3.0
4843;S3162S;S3162S;168,68;0;3.0
4843;A0107;A0107;168,68;0;3.0
4843;S5069;S5069;168,68;0;3.0
4843;S6267S;S6267S;168,68;0;3.0
406;BM11371H;BM11371H;168,68;0;3.0
4843;A0219;A0219;168,68;0;3.0
4843;A0235;A0235;168,68;0;3.0
4843;A3217;A3217;168,71;0;3.0
488;FI6035T;FI6035T;168,73;0;3.0
406;BM91051H;BM91051H;168,76;0;3.0
488;RV6003T;RV6003T;168,81;0;3.0
4843;A5075S;A5075S;168,83;0;3.0
4843;A5101;A5101;168,83;0;3.0
4843;A3052;A3052;168,85;0;3.0
4843;S3016(VALEO);S3016(VALEO);168,88;0;3.0
4843;S6212S;S6212S;168,88;0;3.0
4843;S6471S;S6471S;168,88;0;3.0
4843;S1003;S1003;168,88;0;3.0
274;21693;21693;168,88;0;3.0
4843;S6081;S6081;168,88;0;3.0
488;VK8004T;VK8004T;168,88;0;3.0
4843;S9021;S9021;168,88;0;3.0
4843;S0640S;S0640S;168,88;0;3.0
4843;S5444(MITSUBISHI);S5444(MITSUBISHI);168,88;0;3.0
4843;S6058;S6058;168,88;0;3.0
4843;A0059(P-INA);A0059(P-INA);168,89;0;3.0
488;MA6075T;MA6075T;168,91;0;3.0
4843;S6241S;S6241S;168,91;0;3.0
4843;S6476S;S6476S;168,98;0;3.0
4843;S0196;S0196;169;0;3.0
4843;A3051;A3051;169,03;0;3.0
4843;S6210S;S6210S;169,06;0;3.0
4843;A0316;A0316;169,06;0;3.0
4843;S0768S;S0768S;169,06;0;3.0
4843;S6351S;S6351S;169,06;0;3.0
4843;A5064;A5064;169,08;0;3.0
4843;A6065;A6065;169,08;0;3.0
4843;A6532S;A6532S;169,09;0;3.0
4843;S6490S;S6490S;169,09;0;3.0
488;PT6003T;PT6003T;169,1;0;3.0
4843;S6403S;S6403S;169,14;0;3.0
274;30989;30989;169,14;0;3.0
274;74100;74100;169,14;0;3.0
274;FD1023;FD1023;169,14;0;3.0
488;RE6005T;RE6005T;169,16;0;3.0
4843;A0818S;A0818S;169,18;0;3.0
4843;A6603S;A6603S;169,2;0;3.0
4843;A2107S;A2107S;169,23;0;3.0
4843;A0916S;A0916S;169,24;0;3.0
4843;A3118;A3118;169,24;0;3.0
4843;A0039;A0039;169,26;0;3.0
4843;S6257S;S6257S;169,26;0;3.0
488;VK6009T;VK6009T;169,26;0;3.0
274;30158;30158;169,26;0;3.0
406;BM90031H;BM90031H;169,26;0;3.0
4843;A5280;A5280;169,26;0;3.0
4843;A9353S;A9353S;169,26;0;3.0
4843;A9468S;A9468S;169,3;0;3.0
4843;S0868S;S0868S;169,3;0;3.0
4843;S9256;S9256;169,3;0;3.0
4843;A0122;A0122;169,35;0;3.0
4843;A3087;A3087;169,35;0;3.0
406;BM80327H;BM80327H;169,38;0;3.0
4843;A0553S;A0553S;169,4;0;3.0
4843;A5061;A5061;169,43;0;3.0
4843;S2008;S2008;169,45;0;3.0
488;CI8038T;CI8038T;169,45;0;3.0
4843;A0096;A0096;169,45;0;3.0
4843;S5597S;S5597S;169,45;0;3.0
4843;S6398S;S6398S;169,45;0;3.0
4843;S0047SR;S0047SR;169,45;0;3.0
4843;A5529S;A5529S;169,46;0;3.0
4843;A0054;A0054;169,49;0;3.0
4843;A3120SR;A3120SR;169,49;0;3.0
4843;A6217SR;A6217SR;169,49;0;3.0
4843;A9035SR;A9035SR;169,49;0;3.0
4843;S0085SR;S0085SR;169,49;0;3.0
4843;S0804S;S0804S;169,49;0;3.0
4843;A0056;A0056;169,56;0;3.0
4843;A6052;A6052;169,56;0;3.0
488;CATFP003;CATFP003;169,59;0;3.0
488;RE6037T;RE6037T;169,6;0;3.0
488;FI6009T;FI6009T;169,63;0;3.0
4843;A4021;A4021;169,65;0;3.0
4843;S6487S;S6487S;169,65;0;3.0
4843;DC9077S;DC9077S;169,65;0;3.0
4843;DC9078S;DC9078S;169,65;0;3.0
4843;DC9079S;DC9079S;169,65;0;3.0
4843;S6047;S6047;169,65;0;3.0
4843;S6312S;S6312S;169,65;0;3.0
4843;S9038S;S9038S;169,65;0;3.0
488;FR6028T;FR6028T;169,66;0;3.0
4843;A6145;A6145;169,66;0;3.0
406;BM90011H;BM90011H;169,69;0;3.0
4843;S3116(VALEO);S3116(VALEO);169,7;0;3.0
274;42239D;42239D;169,7;0;3.0
4843;A0851S;A0851S;169,75;0;3.0
4843;A5334;A5334;169,75;0;3.0
4843;A6516S;A6516S;169,79;0;3.0
4843;S0847S;S0847S;169,79;0;3.0
4843;S9476S;S9476S;169,79;0;3.0
4843;A5104;A5104;169,81;0;3.0
4843;A5489S;A5489S;169,81;0;3.0
4843;A6173;A6173;169,81;0;3.0
4843;S5196;S5196;169,81;0;3.0
4843;A0585S;A0585S;169,84;0;3.0
4843;S0929S;S0929S;169,84;0;3.0
4843;S1258S;S1258S;169,84;0;3.0
406;BM90997H;BM90997H;169,85;0;3.0
4843;A6117;A6117;169,85;0;3.0
274;15736D;15736D;169,85;0;3.0
274;28561;28561;169,85;0;3.0
4843;A0140;A0140;169,85;0;3.0
4843;A5262;A5262;169,85;0;3.0
4843;S5011;S5011;169,85;0;3.0
4843;A0142;A0142;169,88;0;3.0
4843;A0717S;A0717S;169,88;0;3.0
4843;A1023;A1023;169,88;0;3.0
4843;S0663S;S0663S;169,88;0;3.0
4843;A0049;A0049;169,91;0;3.0
4843;A9080;A9080;169,91;0;3.0
4843;S6404S;S6404S;169,94;0;3.0
4843;A3068;A3068;169,96;0;3.0
4843;A6441S;A6441S;169,96;0;3.0
4843;S6232S;S6232S;169,96;0;3.0
488;PT8032T;PT8032T;169,98;0;3.0
406;BM80232H;BM80232H;169,98;0;3.0
4843;A6037;A6037;169,99;0;3.0
4843;A6340;A6340;169,99;0;3.0
4843;A4034;A4034;170,04;0;3.0
4843;S9406S;S9406S;170,04;0;3.0
406;BM90098H;BM90098H;170,04;0;3.0
4843;DC9034S;DC9034S;170,04;0;3.0
4843;DC9063S;DC9063S;170,04;0;3.0
488;RE8001T;RE8001T;170,04;0;3.0
4843;S6100;S6100;170,04;0;3.0
4843;S0574;S0574;170,04;0;3.0
488;VK6013T;VK6013T;170,04;0;3.0
4843;A5303;A5303;170,04;0;3.0
4843;S4021SR;S4021SR;170,05;0;3.0
4843;S9552S;S9552S;170,08;0;3.0
406;BM11103;BM11103;170,1;0;3.0
4843;A6438S;A6438S;170,1;0;3.0
4843;A4082;A4082;170,11;0;3.0
4843;S9101;S9101;170,11;0;3.0
4843;S0739S;S0739S;170,18;0;3.0
4843;A0724S;A0724S;170,2;0;3.0
4843;A0940S;A0940S;170,2;0;3.0
4843;A6007(P);A6007(P);170,2;0;3.0
274;28671;28671;170,2;0;3.0
488;DPF038;DPF038;170,23;0;3.0
4843;A3768S;A3768S;170,24;0;3.0
4843;A5108;A5108;170,24;0;3.0
4843;S6096;S6096;170,24;0;3.0
4843;S6323S;S6323S;170,24;0;3.0
4843;S6483S;S6483S;170,24;0;3.0
4843;A5255;A5255;170,24;0;3.0
4843;A6012;A6012;170,24;0;3.0
4843;A5177;A5177;170,24;0;3.0
4843;A9318S;A9318S;170,24;0;3.0
4843;S0682PR;S0682PR;170,24;0;3.0
4843;S9426S;S9426S;170,24;0;3.0
4843;A6241;A6241;170,25;0;3.0
4843;A6243;A6243;170,25;0;3.0
406;BM11188H;BM11188H;170,26;0;3.0
406;BM90416H;BM90416H;170,29;0;3.0
4843;S2066;S2066;170,3;0;3.0
488;FR6032T;FR6032T;170,31;0;3.0
4843;S6405S;S6405S;170,31;0;3.0
4843;A9375S;A9375S;170,36;0;3.0
488;CI6015T;CI6015T;170,38;0;3.0
4843;A0168;A0168;170,38;0;3.0
4843;A3110;A3110;170,38;0;3.0
4843;A0243;A0243;170,4;0;3.0
4843;A6071;A6071;170,4;0;3.0
4843;A6753S;A6753S;170,4;0;3.0
4843;S1199(DELCO);S1199(DELCO);170,4;0;3.0
488;FR8030T;FR8030T;170,41;0;3.0
406;BM90299H;BM90299H;170,43;0;3.0
4843;A0478;A0478;170,43;0;3.0
4843;S0592;S0592;170,43;0;3.0
4843;S9051;S9051;170,43;0;3.0
4843;A5468S;A5468S;170,43;0;3.0
4843;S6516S;S6516S;170,43;0;3.0
4843;S9052;S9052;170,43;0;3.0
4843;DC9111S;DC9111S;170,43;0;3.0
4843;AS0092S;AS0092S;170,43;0;3.0
4843;S9408S;S9408S;170,43;0;3.0
4843;S0227(SEG);S0227(SEG);170,43;0;3.0
4843;A6355;A6355;170,43;0;3.0
4843;A0058;A0058;170,43;0;3.0
4843;S6552S;S6552S;170,43;0;3.0
4843;A9001;A9001;170,45;0;3.0
4843;S6117;S6117;170,45;0;3.0
4843;A1022;A1022;170,46;0;3.0
4843;A6019;A6019;170,46;0;3.0
4843;A6507S;A6507S;170,51;0;3.0
406;BM80219H;BM80219H;170,55;0;3.0
488;HA8007T;HA8007T;170,55;0;3.0
488;PT6022T;PT6022T;170,55;0;3.0
4843;A0035;A0035;170,58;0;3.0
4843;A0651S;A0651S;170,58;0;3.0
4843;A3131S;A3131S;170,58;0;3.0
4843;S0528;S0528;170,63;0;3.0
4843;S6495S;S6495S;170,63;0;3.0
406;BM11002;BM11002;170,63;0;3.0
4843;A0040;A0040;170,63;0;3.0
488;MZ8019T;MZ8019T;170,63;0;3.0
488;PT8040T;PT8040T;170,63;0;3.0
4843;A5220;A5220;170,63;0;3.0
4843;A9165;A9165;170,63;0;3.0
4843;S3127;S3127;170,63;0;3.0
4843;A6417S;A6417S;170,63;0;3.0
4843;S6491S;S6491S;170,63;0;3.0
4843;SA9014(LETRIKA);SA9014(LETRIKA);170,63;0;3.0
4843;A3070;A3070;170,63;0;3.0
4843;S6115;S6115;170,63;0;3.0
4843;S0799S;S0799S;170,65;0;3.0
4843;A5072;A5072;170,71;0;3.0
4843;A5161;A5161;170,78;0;3.0
4843;S6203;S6203;170,78;0;3.0
406;BM80068H;BM80068H;170,83;0;3.0
4843;S6146;S6146;170,83;0;3.0
406;BM91291H;BM91291H;170,83;0;3.0
4843;A0188;A0188;170,83;0;3.0
4843;A4050;A4050;170,83;0;3.0
4843;A9355S;A9355S;170,83;0;3.0
406;BM80051H;BM80051H;170,83;0;3.0
488;VX8059T;VX8059T;170,83;0;3.0
4843;A9380S;A9380S;170,84;0;3.0
4843;A6048;A6048;170,85;0;3.0
4843;S0520;S0520;170,85;0;3.0
488;VX6015T;VX6015T;170,88;0;3.0
4843;A5035;A5035;170,91;0;3.0
4843;A0062;A0062;170,93;0;3.0
4843;A0067;A0067;170,93;0;3.0
4843;A0511;A0511;170,93;0;3.0
4843;A1088S;A1088S;170,93;0;3.0
4843;A0032(P-INA);A0032(P-INA);170,95;0;3.0
4843;A9249S;A9249S;170,95;0;3.0
4843;S5410S;S5410S;170,95;0;3.0
4843;S9458S;S9458S;170,95;0;3.0
4843;S9356S;S9356S;171,01;0;3.0
4843;SS9063(LETRIKA);SS9063(LETRIKA);171,01;0;3.0
4843;A5284;A5284;171,01;0;3.0
4843;DC9053S;DC9053S;171,01;0;3.0
4843;DC9071S;DC9071S;171,01;0;3.0
4843;DC9117S;DC9117S;171,01;0;3.0
4843;S6124;S6124;171,01;0;3.0
488;VK8007T;VK8007T;171,01;0;3.0
406;BM80142H;BM80142H;171,01;0;3.0
4843;SS9232(LETRIKA);SS9232(LETRIKA);171,01;0;3.0
488;RE6002T;RE6002T;171,01;0;3.0
488;SK6000T;SK6000T;171,01;0;3.0
4843;A6202;A6202;171,01;0;3.0
4843;S6082;S6082;171,01;0;3.0
4843;A1078S;A1078S;171,01;0;3.0
4843;A0813S;A0813S;171,04;0;3.0
4843;A6038;A6038;171,04;0;3.0
488;RE6023T;RE6023T;171,06;0;3.0
4843;A5112;A5112;171,06;0;3.0
4843;A0171;A0171;171,1;0;3.0
4843;S0796S;S0796S;171,1;0;3.0
406;BM80231H;BM80231H;171,13;0;3.0
4843;A6345;A6345;171,14;0;3.0
4843;A0796S;A0796S;171,15;0;3.0
4843;A5119;A5119;171,15;0;3.0
4843;A3195;A3195;171,19;0;3.0
4843;A6158;A6158;171,19;0;3.0
4843;S9017;S9017;171,21;0;3.0
4843;S6353S;S6353S;171,21;0;3.0
406;BM91347H;BM91347H;171,21;0;3.0
4843;S9530S;S9530S;171,21;0;3.0
488;VK8002T;VK8002T;171,21;0;3.0
406;BM90761H;BM90761H;171,21;0;3.0
4843;A0261PR;A0261PR;171,21;0;3.0
4843;A6080PR;A6080PR;171,21;0;3.0
4843;A9070;A9070;171,26;0;3.0
4843;S3183S;S3183S;171,26;0;3.0
4843;A5053;A5053;171,28;0;3.0
4843;A0051;A0051;171,3;0;3.0
4843;A5245;A5245;171,3;0;3.0
4843;S6290S;S6290S;171,34;0;3.0
274;28629;28629;171,34;0;3.0
4843;A0116;A0116;171,36;0;3.0
4843;A2004;A2004;171,4;0;3.0
4843;S6395S;S6395S;171,4;0;3.0
406;BM90135H;BM90135H;171,4;0;3.0
4843;A0087;A0087;171,4;0;3.0
4843;A4075;A4075;171,4;0;3.0
406;BM11021;BM11021;171,4;0;3.0
488;HY8000T;HY8000T;171,4;0;3.0
4843;A6160S;A6160S;171,4;0;3.0
4843;A4145S;A4145S;171,4;0;3.0
4843;S0242(SEG);S0242(SEG);171,4;0;3.0
4843;S0488(SEG);S0488(SEG);171,4;0;3.0
4843;S0770(SEG);S0770(SEG);171,4;0;3.0
4843;S0979(SEG);S0979(SEG);171,4;0;3.0
4843;S0985(SEG);S0985(SEG);171,4;0;3.0
4843;A5189;A5189;171,4;0;3.0
4843;A5242;A5242;171,4;0;3.0
4843;SD0046(BOSCH);SD0046(BOSCH);171,4;0;3.0
4843;A1103S;A1103S;171,45;0;3.0
4843;A2076;A2076;171,46;0;3.0
4843;A3040;A3040;171,46;0;3.0
4843;A6245;A6245;171,46;0;3.0
4843;A6624S;A6624S;171,46;0;3.0
4843;A3715S;A3715S;171,53;0;3.0
4843;A0233;A0233;171,54;0;3.0
406;BM80209H;BM80209H;171,55;0;3.0
274;30597D;30597D;171,56;0;3.0
4843;S6102;S6102;171,6;0;3.0
4843;S2026;S2026;171,6;0;3.0
4843;S6272S;S6272S;171,6;0;3.0
4843;A0050;A0050;171,6;0;3.0
406;BM90590H;BM90590H;171,6;0;3.0
274;33706;33706;171,6;0;3.0
488;VX8000T;VX8000T;171,6;0;3.0
4843;A9062;A9062;171,6;0;3.0
4843;S6216S;S6216S;171,6;0;3.0
4843;A6294;A6294;171,6;0;3.0
4843;S6106;S6106;171,6;0;3.0
4843;S0411(SEG);S0411(SEG);171,74;0;3.0
4843;S0991(SEG);S0991(SEG);171,74;0;3.0
4843;A0066;A0066;171,75;0;3.0
4843;A3447S;A3447S;171,79;0;3.0
4843;A5344;A5344;171,8;0;3.0
4843;S6597S;S6597S;171,8;0;3.0
4843;A0044PR;A0044PR;171,8;0;3.0
4843;A0059PR;A0059PR;171,8;0;3.0
4843;A0066PR;A0066PR;171,8;0;3.0
4843;A0068PR;A0068PR;171,8;0;3.0
4843;A0072SR;A0072SR;171,8;0;3.0
4843;A0121PR;A0121PR;171,8;0;3.0
4843;A0127PR;A0127PR;171,8;0;3.0
4843;A0209PR;A0209PR;171,8;0;3.0
4843;A0252SR;A0252SR;171,8;0;3.0
4843;A0304PR;A0304PR;171,8;0;3.0
4843;A0308PR;A0308PR;171,8;0;3.0
4843;A0360PR;A0360PR;171,8;0;3.0
4843;A0399PR;A0399PR;171,8;0;3.0
4843;A0413PR;A0413PR;171,8;0;3.0
4843;A0517PR;A0517PR;171,8;0;3.0
4843;A0519PR;A0519PR;171,8;0;3.0
4843;A0611PR;A0611PR;171,8;0;3.0
4843;A0639PR;A0639PR;171,8;0;3.0
4843;A0662PR;A0662PR;171,8;0;3.0
4843;A0844PR;A0844PR;171,8;0;3.0
4843;A3051SR;A3051SR;171,8;0;3.0
4843;A3106PR;A3106PR;171,8;0;3.0
4843;A3191PR;A3191PR;171,8;0;3.0
4843;A3380PR;A3380PR;171,8;0;3.0
4843;A3649PR;A3649PR;171,8;0;3.0
4843;A5044PR;A5044PR;171,8;0;3.0
4843;A5434PR;A5434PR;171,8;0;3.0
4843;A6019PR;A6019PR;171,8;0;3.0
4843;A6745SR;A6745SR;171,8;0;3.0
4843;S4035SR;S4035SR;171,8;0;3.0
4843;S5155SR;S5155SR;171,8;0;3.0
4843;S6105;S6105;171,8;0;3.0
406;BM80303H;BM80303H;171,8;0;3.0
406;BM11078;BM11078;171,8;0;3.0
4843;A9003;A9003;171,8;0;3.0
4843;ARE9123S;ARE9123S;171,8;0;3.0
4843;A4064;A4064;171,8;0;3.0
4843;A4120;A4120;171,8;0;3.0
4843;DC9099S;DC9099S;171,8;0;3.0
4843;S2092S;S2092S;171,8;0;3.0
4843;A0394;A0394;171,85;0;3.0
4843;A3573S;A3573S;171,85;0;3.0
4843;S6520S;S6520S;171,85;0;3.0
274;28665D;28665D;171,86;0;3.0
406;BM80226H;BM80226H;171,9;0;3.0
4843;A3052S;A3052S;171,91;0;3.0
4843;S6412S;S6412S;171,91;0;3.0
4843;S9420S;S9420S;171,91;0;3.0
4843;A3136;A3136;171,94;0;3.0
488;BM8015T;BM8015T;171,95;0;3.0
4843;A0047;A0047;171,98;0;3.0
4843;A0662S;A0662S;171,98;0;3.0
4843;S0226(BOSCH);S0226(BOSCH);171,98;0;3.0
2456;CLS10005;CLS10005;171,99;0;3.0
4843;S0615S;S0615S;171,99;0;3.0
4843;S6484S;S6484S;171,99;0;3.0
274;95097;95097;171,99;0;3.0
406;BM80434H;BM80434H;172;0;3.0
406;BM80095H;BM80095H;172,03;0;3.0
406;BM80270H;BM80270H;172,03;0;3.0
4843;A5047;A5047;172,04;0;3.0
406;BM80478H;BM80478H;172,05;0;3.0
4843;A0820S;A0820S;172,05;0;3.0
4843;A3139S;A3139S;172,05;0;3.0
4843;A5366S;A5366S;172,08;0;3.0
4843;S0037;S0037;172,08;0;3.0
4843;A3122;A3122;172,09;0;3.0
4843;S9282S;S9282S;172,09;0;3.0
488;BM8000T;BM8000T;172,11;0;3.0
4843;A6783S;A6783S;172,11;0;3.0
4843;A0311;A0311;172,18;0;3.0
4843;S6049;S6049;172,19;0;3.0
4843;DC9080S;DC9080S;172,19;0;3.0
4843;A5265;A5265;172,19;0;3.0
4843;A9323S;A9323S;172,19;0;3.0
4843;S1179P;S1179P;172,19;0;3.0
4843;A0114;A0114;172,19;0;3.0
4843;A0436;A0436;172,19;0;3.0
4843;S6193;S6193;172,19;0;3.0
4843;S6513S;S6513S;172,19;0;3.0
4843;A3219;A3219;172,2;0;3.0
4843;A6062;A6062;172,2;0;3.0
4843;A6571S;A6571S;172,2;0;3.0
4843;S3093S;S3093S;172,2;0;3.0
488;VX8020T;VX8020T;172,25;0;3.0
4843;A6061;A6061;172,26;0;3.0
4843;S0121(BOSCH);S0121(BOSCH);172,26;0;3.0
4843;A5204;A5204;172,3;0;3.0
4843;A5336;A5336;172,3;0;3.0
4843;A6226;A6226;172,3;0;3.0
4843;A6319;A6319;172,3;0;3.0
4843;S6059;S6059;172,3;0;3.0
4843;A0170PR;A0170PR;172,35;0;3.0
4843;A0216PR;A0216PR;172,35;0;3.0
4843;A0258SR;A0258SR;172,35;0;3.0
4843;A0275PR;A0275PR;172,35;0;3.0
4843;A0310PR;A0310PR;172,35;0;3.0
4843;A0429PR;A0429PR;172,35;0;3.0
4843;A0471PR;A0471PR;172,35;0;3.0
4843;A0516PR;A0516PR;172,35;0;3.0
4843;A0521PR;A0521PR;172,35;0;3.0
4843;A0580PR;A0580PR;172,35;0;3.0
4843;A0608PR;A0608PR;172,35;0;3.0
4843;A0627PR;A0627PR;172,35;0;3.0
4843;A0631PR;A0631PR;172,35;0;3.0
4843;A0648PR;A0648PR;172,35;0;3.0
4843;A3158PR;A3158PR;172,35;0;3.0
4843;A3160PR;A3160PR;172,35;0;3.0
4843;A3210PR;A3210PR;172,35;0;3.0
4843;A3273PR;A3273PR;172,35;0;3.0
4843;A3299PR;A3299PR;172,35;0;3.0
4843;A3309PR;A3309PR;172,35;0;3.0
4843;A3645PR;A3645PR;172,35;0;3.0
4843;A5420PR;A5420PR;172,35;0;3.0
4843;S0075SR;S0075SR;172,35;0;3.0
