ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Qty Available
8201428482;2;4;4
8201428482;2;4;4
8201428503;2;2;2
8201438552;1;1;1
8201440409;1;1;1
8201449227;1;1;1
8201449881;1;1;1
8201457602;3;5;5
8201457602;2;5;5
8201468175;1;1;1
8201468752;1;1;1
8201468754;1;1;1
8201476015;1;1;1
8201481336;1;1;1
8201481457;1;1;1
8201495397;4;4;4
8201496641;4;4;4
8201496648;1;2;2
8201496648;1;2;2
8201497086;2;2;2
8201522662;1;1;1
8201536033;1;1;1
8201537455;1;1;1
8201547579;1;2;2
8201547579;1;2;2
8201547736;1;1;1
8201551407;1;1;1
8201558668;1;1;1
8201558735;2;2;2
8201566775;1;1;1
8201568849;2;12;12
8201568849;10;12;12
8201574567;1;1;1
8201579504;2;2;2
8201579996;1;1;1
8201580338;8;11;11
8201580338;3;11;11
8201583947;1;1;1
8201586089;1;3;3
8201586089;2;3;3
8201589161;1;1;1
8201589798;1;6;6
8201589798;5;6;6
8201600177;2;2;2
8201600368;1;2;2
8201600368;1;2;2
8201603478;1;1;1
8201609672;1;1;1
8201609674;3;3;3
8201612825;1;1;1
8201612888;1;1;1
8201615210;1;1;1
8201618022;2;2;2
8201619650;2;2;2
8201622921;1;4;4
8201622921;3;4;4
8201626365;1;1;1
8201626490;1;1;1
8201626493;1;1;1
8201627987;2;2;2
8201627989;1;1;1
8201627990;1;1;1
8201629837;1;1;1
8201630506;1;1;1
8201630511;1;1;1
8201634489;1;2;2
8201634489;1;2;2
8201643012;3;3;3
8201643352;1;1;1
8201643357;2;3;3
8201643357;1;3;3
8201643359;1;3;3
8201643359;2;3;3
8201643361;1;1;1
8201645041;1;3;3
8201645041;2;3;3
8201645512;1;1;1
8201647171;1;1;1
8201652069;12;12;12
8201654204;3;3;3
8201658600;1;1;1
8201661000;1;1;1
8201661006;1;1;1
8201663518;1;1;1
8201665626;1;1;1
8201668731;6;6;6
8201668740;2;2;2
8201670361;1;1;1
8201670711;1;1;1
8201672189;1;1;1
8201674910;1;1;1
8201675484;1;1;1
8201676313;1;1;1
8201677404;1;1;1
8201677584;1;1;1
8201679441;1;1;1
8201679842;15;15;15
8201681718;3;6;6
8201681718;1;6;6
8201681718;2;6;6
8201684054;1;1;1
8201690613;1;1;1
8201692144;1;1;1
8201692196;9;9;9
8201698603;3;4;4
8201698603;1;4;4
8201699557;1;1;1
8201700225;1;1;1
8201700249;2;2;2
8201700279;3;3;3
8201700287;1;1;1
8201700297;1;1;1
8201701557;1;1;1
8201704720;1;1;1
8201705509;1;1;1
8201707719;2;2;2
8201707720;1;1;1
8201708306;1;1;1
8201710720;3;11;11
8201710720;6;11;11
8201710720;2;11;11
8201710725;2;3;3
8201710725;1;3;3
8201711253;1;1;1
8201711343;1;1;1
8201714261;1;2;2
8201714261;1;2;2
8201716947;1;1;1
8201718145;1;1;1
8201718509;1;1;1
8201719566;1;1;1
8201720047;1;1;1
8201720498;3;3;3
8201721034;2;2;2
8201721305;12;12;12
8201721557;5;5;5
8201721656;1;1;1
8201722231;1;1;1
8201722631;2;2;2
8201722717;1;2;2
8201722717;1;2;2
8201724180;2;2;2
8201724186;1;4;4
8201724186;3;4;4
8201725212;1;1;1
8201726694;10;10;10
8201726815;1;1;1
8201727313;1;1;1
8201728214;1;1;1
8201728216;5;5;5
8201731009;1;1;1
8201733192;1;1;1
8201733990;1;1;1
8201734089;1;1;1
8201735368;2;2;2
8201736160;1;1;1
8201736348;1;1;1
8201737162;1;1;1
8201737281;1;2;2
8201737281;1;2;2
8201737398;4;4;4
8201738743;3;3;3
8201739113;2;3;3
8201739113;1;3;3
8201739122;1;1;1
8201739127;1;4;4
8201739127;2;4;4
8201739127;1;4;4
8201739128;2;2;2
8201739129;1;1;1
8201739130;2;5;5
8201739130;1;5;5
8201739130;2;5;5
8201739131;2;2;2
8201739132;1;1;1
8201739133;3;5;5
8201739133;2;5;5
8201739135;1;1;1
8201739136;1;1;1
8201739137;1;5;5
8201739137;3;5;5
8201739137;1;5;5
8201739139;2;2;2
8201739203;1;3;3
8201739203;2;3;3
8201739204;1;2;2
8201739204;1;2;2
8201739206;3;4;4
8201739206;1;4;4
8201739622;2;5;5
8201739622;3;5;5
8201740267;1;2;2
8201740267;1;2;2
8201740493;2;2;2
8201741430;1;1;1
8201741621;2;2;2
8201741933;1;3;3
8201741933;2;3;3
8201741960;1;1;1
8201742284;2;2;2
8201748665;1;1;1
822200005R;1;1;1
822300006R;1;1;1
822306202R;1;1;1
822625827R;1;1;1
822746405R;1;1;1
822750240R;1;2;2
822750240R;1;2;2
822759809R;1;1;1
822822661R;1;1;1
822829912R;1;1;1
822832338R;1;1;1
823004428R;1;1;1
823010012R;1;1;1
823015363R;1;1;1
823300038R;1;1;1
823303093R;1;1;1
823306857R;1;1;1
823308094R;1;2;2
823308094R;1;2;2
823310527R;2;2;2
823312842R;1;1;1
823316397R;1;1;1
824460001R;1;1;1
825017971R;1;2;2
825017971R;1;2;2
825025375R;1;1;1
825027108R;20;20;20
825060654R;1;1;1
825709702R;1;1;1
826070711R;1;1;1
826074470R;1;1;1
827203180R;1;1;1
828207106R;1;1;1
828216579R;1;1;1
828216993R;1;1;1
828218403R;1;1;1
828300018R;1;1;1
828479921R;1;1;1
828651209R;1;1;1
828657857R;1;1;1
828730001R;1;1;1
833061532R;1;1;1
833063729R;2;2;2
833075543R;1;1;1
833077582R;1;1;1
833303582R;1;1;1
833406987R;1;1;1
833801713R;1;1;1
844010001R;1;1;1
849021294R;1;1;1
849021522R;1;1;1
849021611R;1;1;1
849048487R;1;1;1
849100212R;1;1;1
849209346R;1;1;1
849290647R;1;1;1
849294396R;2;2;2
849509490R;1;3;3
849509490R;2;3;3
849510001R;1;1;1
849515612R;1;1;1
849759231R;1;1;1
849821430R;1;1;1
849B7JY00A;1;1;1
850170951R;1;1;1
850176695R;2;2;2
850444201R;2;2;2
850479017R;1;1;1
850654KJ0A;1;1;1
850663904R;2;2;2
850900005R;1;1;1
850907789R;1;1;1
850B03130R;1;1;1
852255203R;1;1;1
8550502173;2;2;2
863015937R;1;1;1
864301789R;1;1;1
864500016R;2;2;2
864503988R;1;1;1
8660000478;1;1;1
8660000764;1;1;1
8660001233;1;1;1
8660001234;2;2;2
8660001301;1;1;1
8660001454;2;2;2
8660001522;1;1;1
8660001575;1;21;21
8660001575;20;21;21
8660001583;1;1;1
8660001595;1;2;2
8660001595;1;2;2
8660001600;2;2;2
8660001616;2;2;2
8660001621;62;62;62
8660001811;1;1;1
8660002085;1;1;1
8660003085;7;7;7
8660003140;10;10;10
8660003252;20;20;20
8660003253;1;2;2
8660003253;1;2;2
8660003254;1;1;1
8660003257;1;1;1
8660003411;1;1;1
8660003797;2;4;4
8660003797;2;4;4
8660003800;1;1;1
8660004389;1;1;1
8660004391;1;1;1
8660004402;1;1;1
8660004436;2;3;3
8660004436;1;3;3
8660004460;1;1;1
8660004461;1;5;5
8660004461;4;5;5
8660004545;4;5;5
8660004545;1;5;5
8660004546;1;1;1
8660004878;4;4;4
8660004953;1;1;1
8660005238;1;1;1
8660005254;1;1;1
8660005363;1;1;1
8660006088;1;1;1
8671000085;1;3;3
8671000085;2;3;3
8671000104;8;8;8
8671000106;1;1;1
8671000879;2;2;2
8671002470;1;1;1
8671004310;14;14;14
8671004848;5;5;5
8671005920;10;10;10
8671010051;15;15;15
8671012064;6;6;6
8671012067;1;1;1
8671012071;1;1;1
8671012104;1;1;1
8671012990;1;1;1
8671013012;1;1;1
8671013624;1;1;1
8671014026;4;4;4
8671014102;4;4;4
8671014525;1;1;1
8671015193;1;1;1
8671016171;1;3;3
8671016171;2;3;3
8671016172;1;1;1
8671016175;5;5;5
8671016180;1;2;2
8671016180;1;2;2
8671016186;3;3;3
8671016189;2;2;2
8671016193;1;1;1
8671016635;2;2;2
8671016654;1;5;5
8671016654;3;5;5
8671016654;1;5;5
8671016656;1;1;1
8671016680;7;7;7
8671016692;1;3;3
8671016692;2;3;3
8671016701;3;3;3
8671016705;3;3;3
8671016813;3;3;3
8671016879;8;76;76
8671016879;68;76;76
8671017027;6;6;6
8671017102;1;2;2
8671017102;1;2;2
8671017104;2;7;7
8671017104;4;7;7
8671017104;1;7;7
8671017415;2;2;2
8671017494;1;1;1
8671017558;8;8;8
8671017844;3;4;4
8671017844;1;4;4
8671018107;1;1;1
8671018108;1;1;1
8671018154;1;2;2
8671018154;1;2;2
8671018263;1;1;1
8671018357;2;2;2
8671019207;2;2;2
8671019209;1;1;1
8671019211;2;2;2
8671019264;1;1;1
8671019519;2;2;2
8671019520;1;1;1
8671019546;1;1;1
8671019547;45;46;46
8671019547;1;46;46
8671019567;1;1;1
8671019662;2;2;2
8671019663;1;1;1
8671019671;1;1;1
8671019695;23;23;23
8671019712;4;4;4
8671019973;2;2;2
8671019994;1;1;1
8671020191;1;1;1
8671020571;1;1;1
8671020704;1;1;1
8671020713;2;2;2
8671093102;2;8;8
8671093102;6;8;8
8671093104;1;1;1
8671093105;15;17;17
8671093105;2;17;17
8671093107;1;1;1
8671093108;5;5;5
8671093109;2;5;5
8671093109;3;5;5
8671093111;1;2;2
8671093111;1;2;2
8671093272;1;1;1
868840019R;1;1;1
868841269R;1;1;1
868841493R;1;1;1
868841713R;1;1;1
868842382R;1;1;1
868844873R;1;1;1
868850271R;1;1;1
868854722R;1;1;1
868855360R;1;1;1
870160003R;1;1;1
870169868R;1;1;1
870192436R;1;1;1
870199010R;1;1;1
870207351R;1;2;2
870207351R;1;2;2
870666932R;1;1;1
870690006R;1;1;1
870697595R;1;1;1
873309371R;1;1;1
873318505R;1;1;1
873332191R;1;1;1
873334019R;1;1;1
873339769R;1;1;1
873355996R;1;2;2
873355996R;1;2;2
873356429R;1;1;1
873358253R;1;1;1
873359904R;1;1;1
873468717R;1;1;1
873513805R;1;1;1
873680077R;1;1;1
873708821R;1;1;1
873801771R;1;1;1
873992599R;3;13;13
873992599R;10;13;13
873C04971R;1;1;1
873E98475R;1;2;2
873E98475R;1;2;2
874004393R;1;1;1
875004461R;1;1;1
875006628R;1;1;1
875009768R;1;1;1
876020003R;1;1;1
876204075R;1;1;1
876358090R;1;2;2
876358090R;1;2;2
876700624R;1;1;1
877B06540R;1;1;1
878162954R;8;26;26
878162954R;18;26;26
878167711R;2;2;2
878168978R;1;1;1
878170648R;2;2;2
878178806R;3;3;3
878179165R;5;5;5
878179341R;1;1;1
880192501R;1;1;1
883208287R;1;1;1
883250892R;1;1;1
883703383R;1;1;1
883703539R;1;1;1
883911895R;5;5;5
883C59095R;1;1;1
884000845R;1;1;1
885822313R;2;2;2
886078261R;16;16;16
888221952R;5;5;5
888405148R;1;1;1
888408009R;1;1;1
888415093R;1;1;1
888420019R;2;5;5
888420019R;3;5;5
888424048R;1;2;2
888424048R;1;2;2
888500308R;1;1;1
888504275R;1;1;1
889209391R;1;1;1
8933001794;1;1;1
898410210R;1;1;1
900994672R;1;1;1
900994971R;1;1;1
901001261R;1;1;1
903005870R;1;1;1
903009366R;1;1;1
903423004R;1;1;1
903908431R;1;1;1
904006206R;2;2;2
904500004R;1;1;1
904502954R;2;2;2
904507055R;1;1;1
905039428R;1;1;1
906064629R;1;1;1
906100356R;1;1;1
908780014R;2;2;2
908890688R;16;16;16
908903117R;1;1;1
908954235R;6;6;6
908C83537R;1;1;1
909005953R;1;1;1
909030002R;1;1;1
909040030R;1;1;1
909309184R;1;1;1
912100003R;1;1;1
924901255R;1;1;1
924909815R;2;2;2
925409544R;3;3;3
929993880R;1;1;1
960102216R;1;1;1
960104760R;1;1;1
960300740R;1;1;1
960307916R;1;1;1
960972802R;1;1;1
960979358R;1;1;1
962228824R;1;1;1
963006568R;1;1;1
963010036R;1;1;1
963021854R;1;1;1
963028711R;1;1;1
963051253R;1;1;1
963053102R;1;1;1
963066605R;1;1;1
963210001R;1;1;1
963219705R;1;1;1
963293370R;1;1;1
963654524R;1;1;1
963662119R;1;1;1
963662914R;1;1;1
963664019R;1;1;1
963665456R;1;1;1
963667101R;4;4;4
963668349R;1;1;1
963741356R;1;1;1
963749535R;1;1;1
963H12719R;3;3;3
963H13496R;1;1;1
963H18937R;1;1;1
964008726R;1;1;1
964014544R;1;1;1
964016UN1B;1;1;1
969105225R;1;1;1
969107105R;1;1;1
969120932R;1;1;1
969129000R;1;1;1
969216992R;1;1;1
969307934R;1;1;1
969308372R;1;1;1
969314536R;1;1;1
969350078R;1;1;1
969353509R;1;1;1
969359719R;1;1;1
969508841R;1;1;1
969808716R;1;1;1
972641767R;2;2;2
975101984R;1;1;1
975110003R;1;1;1
975540002R;1;1;1
975540003R;1;2;2
975540003R;1;2;2
984906401R;2;2;2
985100475R;1;1;1
985105725R;1;1;1
985251439R;1;1;1
985251894R;1;1;1
985253716R;1;1;1
985255141R;1;1;1
985703696R;1;1;1
988304048R;2;3;3
988304048R;1;3;3
988809284R;1;1;1
990422381R;1;1;1
990422469R;1;1;1
990429783R;1;1;1
990455411R;1;1;1
990799046R;29;29;29
995141500R;1;1;1
995450363R;1;1;1
995502180R;1;1;1
995504764R;1;1;1
995505945R;1;1;1
995506136R;1;1;1
995657293R;1;1;1
996924222R;1;3;3
996924222R;1;3;3
996924222R;1;3;3
997502945R;1;1;1
997505321R;1;1;1
997506836R;1;1;1
997509456R;1;2;2
997509456R;1;2;2
997904GA5D;1;1;1
997908232R;1;1;1
D10804JA3A;1;1;1
D10804KJ1A;1;4;4
21237.01;1;1;1
21238.00;1;1;1
21238.02;1;1;1
61015.10;2;2;2
ROE44161;1;1;1
ROE53293;1;1;1
ROE53467;1;1;1
ROE65626;1;1;1
ROE67260;1;1;1
ROE71796;1;1;1
CFB100970;1;1;1
CFB101150;1;1;1
CFB101170;2;2;2
CFE101531;1;1;1
CRB106380JRJ;1;1;1
CVH10055;1;1;1
CWE100570;1;1;1
CXB000190LML;1;1;1
CXB101980PMP;3;3;3
CXB102000PMP;1;1;1
CXB102920LDI;1;1;1
CXB102950LZW;1;1;1
DBP6480;1;1;1
DGE10098LPL;1;1;1
DJP8473;1;1;1
DXB100350LPU;1;1;1
EAM6330;1;1;1
EVJ100130PMA;1;1;1
FPS100240;1;1;1
FQJ103650PMA;1;1;1
FQM100400;1;1;1
FUB102730;1;1;1
FVC102040LPZ;1;1;1
GRB90247;1;1;1
HWE100840LNF;1;1;1
JRC5122;1;1;1
KKU000110;1;1;1
LGC105380;1;1;1
LHP100550;1;1;1
LWQ000070;1;1;1
NAM6382;1;1;1
NAM7901;1;2;2
NAM7901;1;2;2
NSC10003;1;1;1
PCF101100;1;1;1
PEF10010;1;1;1
QEP102420;1;1;1
QEP104780;1;1;1
RLB000050;1;1;1
RLB000060;1;1;1
RNP100180;1;1;1
SFP000370;2;2;2
TDR100500EVA;1;1;1
TWL100171;1;1;1
XBD10040;1;1;1
XFC100420;1;1;1
XFG000140;1;1;1
YJC100810;1;1;1
YNE100510;1;1;1
YRC100120;1;1;1
YWC10044;1;1;1
2002741;1;1;1
4716976;1;1;1
4717008;1;1;1
48489;1;1;1
925519;1;1;1
12771517;1;1;1
12771993;1;1;1
12773350;1;1;1
12787168;1;1;1
12788406;1;1;1
12792106;1;1;1
12793840;1;1;1
12798002;1;1;1
12803285;1;1;1
12807249;1;1;1
13272000;1;3;3
30583376;1;1;1
32000330;14;14;14
32016182;1;1;1
4643714;1;1;1
4684924;1;1;1
4858601;1;1;1
4909701;1;1;1
4936001;1;1;1
5057252;1;1;1
5172184;1;1;1
5232897;1;1;1
5324082;1;1;1
5336011;1;1;1
5444682;4;4;4
5954763;1;1;1
8737447;1;1;1
9162926;1;1;1
93188113;1;4;4
9390907;2;2;2
3000950955;1;1;1
315297;1;1;1
3182654311;1;1;1
6283605032;1;1;1
802333;1;2;2
802333;1;2;2
02376003000;2;2;2
0390637;1;1;1
1104205;2;2;2
1372444;3;3;3
1385209;8;8;8
1390243;4;4;4
1398639;5;5;5
1448883;1;1;1
1456042;4;4;4
1459800;1;1;1
146526;1;1;1
1481810;9;9;9
1483543;20;20;20
1505366;2;2;2
1547637;3;3;3
1751718;1;1;1
1765985;2;2;2
1779130;7;7;7
1856473;2;2;2
1871840;1;1;1
1875800;1;1;1
1939651;1;1;1
1940000;1;1;1
2026131;1;1;1
2039252;1;1;1
2097977;1;1;1
2116848;1;1;1
2117275;2;2;2
2119463;1;3;3
2119463;2;3;3
2233597;1;2;2
2233597;1;2;2
2380932;1;1;1
2404967;1;1;1
2462543;1;1;1
2489379;1;1;1
2492772;2;2;2
2544995;2;2;2
2621045;1;1;1
2645660;1;1;1
2655789;1;1;1
2706288;1;1;1
2711243;1;1;1
2821595;1;1;1
2840273;1;1;1
2856429;5;5;5
2918154;1;1;1
2951696;1;1;1
572680;1;1;1
573022;1;1;1
573148;1;1;1
575053;1;1;1
807310;1;1;1
9209040035;11;11;11
488-45021;1;1;1
550047964;35;35;35
550052677;8;8;8
35370;1;1;1
331761B/Q;1;1;1
VKBA1336;1;1;1
VKBA3638;1;1;1
VKJP2015;1;1;1
VKM03401;1;1;1
VKPC82645;1;1;1
R158.44;1;1;1
R160.25;1;1;1
S3A76A;1;1;1
S5139PE;1;1;1
EOLYS176;2;2;2
103264;6;6;6
75800;2;2;2
0574625018;1;1;1
2319008040;14;14;14
3127008000;1;1;1
4141008301;2;2;2
4144108030;3;3;3
4144109112;2;2;2
46101086A2UAT;1;1;1
4811008260;2;2;2
4840105101;1;1;1
673KT30310;4;4;4
6870009071;5;5;5
7852008010;2;7;7
7852008010;5;7;7
8715008400;1;1;1
604710538;1;1;1
681000086;2;2;2
PB1243;2;2;2
VPAU165;1;1;1
13228AA710;3;3;3
13228AA930;1;1;1
13228AA970;1;1;1
13228AA990;1;1;1
13228AC001;2;3;3
13228AC001;1;3;3
13228AC011;2;2;2
13228AC031;2;2;2
13228AC590;1;1;1
13228AC601;1;1;1
13228AD301;1;1;1
13228AD311;1;1;1
1419086G00;1;1;1
16546JB000;3;3;3
20330AC410;1;1;1
22301KA250;1;1;1
26296AC011;1;1;1
26296AE200;1;2;2
26296AE200;1;2;2
26625AE001;1;1;1
28411KC040;1;1;1
2929180G00;1;1;1
3338097201;1;1;1
42072KC030;2;2;2
51610FE020;1;1;1
57728SA000;78;78;78
61280XA01B;1;1;1
64084SG210;1;1;1
725431312;1;2;2
725431312;1;2;2
73370B1020B1;1;1;1
741040220;1;1;1
762110371;1;1;1
8230268B22;1;1;1
83159AJ020;1;1;1
8472062B10;1;1;1
86711KG000WA;1;1;1
901000397;5;5;5
91012AE010WG;1;2;2
91012AE010WG;1;2;2
95073XA00BMW;1;1;1
9543181A00;1;1;1
98279FG060;1;1;1
98321FJ010;1;1;1
99850AA030;1;1;1
G3210AE000;2;4;4
G3210AE000;2;4;4
H0010FJ900;1;1;1
H6210AG900;1;1;1
J1010FA300;1;1;1
J1010LE100;1;1;1
J101EFB100;1;1;1
J101ESA400;1;1;1
J1310FC160;1;1;1
NN880AJ000;2;2;2
SEDEFG6000;4;5;5
SEDEFG6000;1;5;5
0926235038000;1;1;1
0926515006000;2;2;2
0948200602;4;18;18
0948200602;14;18;18
1140753B01000;1;1;1
1164075F01000;1;1;1
1172069K50000;1;1;1
1274566J00000;1;1;1
1276178E01000;1;2;2
1276178E01000;1;2;2
1289151K00350;2;2;2
1289151K00354;2;2;2
1289151K00358;2;2;2
1289151K00360;2;2;2
13700M50R00000;1;1;1
1378060G00000;3;3;3
1378075F00000;2;4;4
1378075F00000;2;4;4
1378084A00000;3;3;3
1519068DA2000;1;1;1
1541084A00000;3;3;3
1611484A00000;3;3;3
1651079J50000;1;2;2
1651079J50000;1;2;2
16510M68L10000;6;6;6
1651185E00000;5;6;6
1651185E00000;1;6;6
1651678E01000;3;3;3
1653379J50000;2;2;2
1653379J60000;1;1;1
1693685E00000;2;4;4
1693685E00000;2;4;4
1811460P00000;1;2;2
1811460P00000;1;2;2
1855078E11000;4;4;4
1855084A51000;4;4;4
2210078E00000;1;1;1
2240078E01000;1;1;1
2326584300000;1;1;1
2810478810RX0;1;1;1
2861062J10000;1;1;1
3512060G30000;1;1;1
3512064G30000;1;1;1
3582051K00000;1;1;1
3621060P006GS;1;1;1
3626565D00000;2;2;2
3627461M00000;1;1;1
3627581A10000;1;1;1
3660962J10000;2;2;2
3671053R20000;1;1;1
3714577E10000;1;1;1
37210M68K01000;1;1;1
3773557L0026U;1;1;1
3882177A00000;1;1;1
3885055L00000;1;1;1
3925065D10000;1;1;1
4180068800;1;1;1
43440M68K20000;1;1;1
4642060E00000;1;1;1
4651084A20000;1;1;1
4918084A80000;1;1;1
5154080151000;1;1;1
5320069G13000;1;1;1
5340181A00000;1;1;1
5340281A00000;1;1;1
5520051810000;2;2;2
5520060A41000;1;1;1
5520077E00000;1;1;1
5520081A31000;1;1;1
5521160A01000;1;1;1
5581060J10000;1;1;1
5581062J20000;1;1;1
5581064G11000;1;1;1
5631065J01000;1;1;1
5821080G00000;2;2;2
5879186G00000;1;1;1
6151579J00000;1;1;1
6323081G01000;1;1;1
6355161M00000;1;1;1
6550061G10000;1;1;1
6931060G01000;1;1;1
6932054G00000;1;1;1
6932060G01000;1;1;1
6934054G00000;1;1;1
7171360B005PK;1;1;1
7171375F00000;1;1;1
7171454GA0ZJ3;1;1;1
7174168L005PK;1;1;1
7175065J03000;1;1;1
7181173S00799;1;1;1
7228156B00000;1;1;1
7236086G00000;1;1;1
7239183E01000;1;1;1
7253160B00000;1;1;1
7393083E00RX0;1;1;1
7590171LB0000;1;1;1
7590178R00000;4;4;4
7711080810281;1;1;1
7756356B115PK;1;1;1
8183054P00000;1;1;1
8211074G00000;1;1;1
8227076870000;1;1;1
8281057830ZCD;1;2;2
8281057830ZCD;1;2;2
8281062831ZMW;1;1;1
8283052R035PK;2;2;2
8283052R03RX0;2;2;2
8285062A015PK;2;2;2
8340263J51000;1;1;1
8382074F02000;1;1;1
8393065D015PK;1;1;1
8470268L11ZCC;1;1;1
8470284M60ZQH;1;1;1
8471052RE3;1;1;1
8471868L00ZUM;1;1;1
8472852R40ZWP;1;1;1
8474079S11;1;1;1
8748062J00000;1;1;1
915912057000;20;20;20
9586078F00000;2;3;3
9586078F00000;1;3;3
9586154G00000;2;2;2
9586165D00000;3;3;3
9586171L00000;2;2;2
95861M68K10000;4;4;4
9900010415ZQQ;8;8;8
9900099076SW1;1;1;1
9900099079T03;1;1;1
990E054P56010;1;1;1
990E054P7226U;1;1;1
990E057M06000;1;1;1
990E068P00USB;1;1;1
9911564R10ZNC;1;1;1
9911C53R50;1;1;1
9912A53R000PG;1;1;1
9912A53R00ZWP;3;7;7
9912A53R00ZWP;4;7;7
T627104248000;1;1;1
30710011;1;1;1
30928908;49;49;49
30937533;19;19;19
30938247;17;17;17
40103549;1;1;1
40921099;2;2;2
60922121;1;1;1
60928933;157;157;157
62938851;19;20;20
62938851;1;20;20
289308;1;1;1
N490;2;2;2
CL001;1;1;1
2420401;1;1;1
91052800;1;1;1
416383;1;1;1
44-5305;1;1;1
445508;1;2;2
445508;1;2;2
447992;1;1;1
512408;3;3;3
512451;1;1;1
512463;2;2;2
66-7877;1;1;1
66-8065;1;1;1
1198;1;1;1
1344;1;1;1
186029;1;1;1
4025;1;1;1
51160;1;1;1
51161;1;1;1
709211;1;1;1
5SDB.002.00.3;1;1;1
5UCB.001.05;1;1;1
5UEA.001.20;1;1;1
5UUB.001.04.3;1;1;1
5UUB.001.08.2;1;1;1
5UUB.001.17;1;1;1
5UUB.002.01.5;1;1;1
5UUC.002.03;1;1;1
6UEB.001.04.2;1;2;2
6UEB.001.04.2;1;2;2
6UEB.001.05;1;1;1
4260110G;1;1;1
82600022;1;1;1
89700301;1;1;1
207229;1;1;1
0400484212;1;1;1
0400571512;1;1;1
0411113045;1;1;1
0411274051;1;1;1
0443760080;1;1;1
0443816011;2;2;2
0446502070;1;1;1
0446552130;2;2;2
0446552140;1;1;1
04465YZZBE;1;1;1
04465YZZCG;1;1;1
04465YZZCJ;1;1;1
0446647140;1;1;1
0446653010;1;1;1
0449126060;1;1;1
0449512250;1;1;1
0911147050;1;1;1
1110667020;1;1;1
1112215030;14;14;14
1112254011;10;10;10
1231165020;1;1;1
1232523011;1;1;1
1236165010;1;1;1
1236168010;1;1;1
1236216070;1;1;1
123710N010;1;1;1
1251116030;1;1;1
131015406002;4;8;8
131015406002;1;8;8
131015406002;3;8;8
131015407002;2;2;2
131015409102;1;1;1
1310313030;4;4;4
1310354060;1;1;1
1320119056;1;1;1
1320413040;1;1;1
1320554024;3;3;3
1350327010;1;1;1
1371168010;3;3;3
1371515050;1;1;1
1371554010;7;10;10
1371554010;3;10;10
1371558011;2;2;2
1371558030;1;1;1
1371568010;5;5;5
1512156022;1;1;1
1512215010;1;1;1
1512254020;1;1;1
1621065020;1;1;1
1636115080;1;1;1
1636120180;1;1;1
1636120190;1;1;1
1636128020;1;1;1
1636128100;1;1;1
1636155010;1;1;1
1636316030;1;1;1
1636320270;1;1;1
1636328060;1;1;1
1636374050;1;1;1
1636374150;1;1;1
16410YZZ01;1;1;1
1647064130;1;1;1
1647065010;1;1;1
1671102130;1;1;1
1671265010;1;1;1
1716622011;1;1;1
1716822110;1;1;1
1717365031;1;1;1
1719865031;1;1;1
1727888381;1;1;1
1727988480;1;1;1
1734327020;1;1;1
178010N010;2;2;2
178010N040;2;2;2
17801200508E;1;1;1
1780133040;2;2;2
1780140040;2;2;2
1780146060;1;4;4
1780146060;3;4;4
17801670308T;1;1;1
1788274171;1;1;1
2339033030;18;18;18
2360059035;1;1;1
2362059045;4;10;10
2362059045;6;10;10
2811554070;1;1;1
2815024071;1;1;1
2815054011;1;1;1
2830054070;1;1;1
2830056020;1;1;1
2852158010;1;1;1
2861054280;1;1;1
2861054300;1;1;1
2861057100;1;1;1
2861064050;1;1;1
312100K080;1;1;1
3121060201;1;1;1
3147022090;1;1;1
3303428010;1;1;1
3303532050;1;1;1
3311925020;1;1;1
3331835020;2;2;2
3332160090;1;1;1
3333360030;1;1;1
3334336020;1;3;3
3334336020;2;3;3
3336135020;1;1;1
3336435010;1;1;1
3340319255;1;1;1
3349220051;1;1;1
3621160020;1;1;1
3621160021;1;1;1
4133135040;1;1;1
4241012090;1;1;1
4243102071;2;2;2
424310D050;1;2;2
424310D050;1;2;2
4243152160;2;2;2
4333059066;1;1;1
4334039425;1;1;1
4341005221;1;1;1
435120D050;1;1;1
435120K070;1;1;1
4351242010;2;2;2
4351244021;1;4;4
4351244021;3;4;4
4351252090;1;4;4
4351252090;3;4;4
43512YZZAH;2;2;2
4353060130;2;2;2
4411135021;1;1;1
4430644010;1;1;1
4504760H03;1;1;1
4528035161;1;1;1
4553612011;2;2;2
464103D050;1;2;2
464103D050;1;2;2
4641060024;1;1;1
46540146;1;1;1
470440K060;1;1;1
4704452010;1;1;1
4720716020;1;1;1
4755069115;1;1;1
4778160120;1;1;1
4778260120;1;1;1
4806160010;1;1;1
4823130D20;1;1;1
4825235630;8;8;8
4830635180;1;1;1
4830660060;1;1;1
4851029378;1;1;1
4851169045;1;1;1
4851169048;1;1;1
4881212160;2;2;2
4881530650;1;1;1
5111035010;3;3;3
514050F020;1;1;1
5150135060;1;1;1
5201213030;5;5;5
5201289116;2;2;2
5202312180;1;1;1
5211695J01;1;1;1
5213112180;2;2;2
5213152030;2;2;2
5220435031;1;2;2
5220435031;1;2;2
524110R050;1;1;1
5256121020;1;1;1
5259242070;1;1;1
5271305901;1;1;1
5318312180;1;1;1
5320789113;1;1;1
5338105020;1;1;1
5338390K00;1;1;1
5371152010;2;2;2
5371212190;1;1;1
53734B4010;1;1;1
550410D010B0;1;1;1
5570695J03;1;1;1
5611742040;1;2;2
5611742040;1;2;2
5710528120;1;1;1
5711612080;1;1;1
