ID_Product;Quantity;Quantity_Fourniss_After_Cumule;Viborg
1163706110;999;999;999
1163706210;999;999;999
1163706310;999;999;999
1163706510;214;214;214
1163706610;999;999;999
1163706710;82;82;82
1163706810;234;234;234
1163706910;128;128;128
1163707110;18;18;18
1163707210;999;999;999
1163707410;222;222;222
1163707610;185;185;185
1163708110;81;81;81
1163708410;164;164;164
1163708510;50;50;50
1163708610;999;999;999
1163708710;130;130;130
1163713810;168;168;168
1163713910;0;0;0
1163714010;27;27;27
1163714110;32;32;32
1163750110;228;228;228
1163750210;999;999;999
1163750310;0;0;0
1163750410;99;99;99
1163750510;47;47;47
1163900110;214;214;214
1163900210;226;226;226
1163900310;999;999;999
1163900510;83;83;83
1163900512;45;45;45
1163900610;0;0;0
1163900710;2;2;2
1163900810;46;46;46
1163900910;64;64;64
1163950110;999;999;999
1163950210;0;0;0
1163950212;48;48;48
1163950310;61;61;61
1163950410;0;0;0
1163950510;31;31;31
1163950600;999;999;999
1164000810;0;0;0
1164001210;226;226;226
1164001410;0;0;0
1164001710;55;55;55
1164001910;0;0;0
1164004010;130;130;130
1164004110;34;34;34
1164004210;999;999;999
1164004310;143;143;143
1164004410;0;0;0
1164004510;0;0;0
1164004610;95;95;95
1164004710;104;104;104
1164004810;77;77;77
1164004910;56;56;56
1164005010;115;115;115
1164005210;0;0;0
1164005310;61;61;61
1164005610;42;42;42
1164005910;155;155;155
1164006010;999;999;999
1164006110;109;109;109
1164006210;0;0;0
1164006310;19;19;19
1164006410;87;87;87
1164006510;0;0;0
1164006610;78;78;78
1164006710;127;127;127
1164006810;140;140;140
1164006910;91;91;91
1164007010;0;0;0
1164007110;129;129;129
1164007210;122;122;122
1164007310;124;124;124
1164007410;41;41;41
1164200270;208;208;208
1164200280;999;999;999
1164200370;999;999;999
1164200380;223;223;223
1164200470;176;176;176
1164200480;146;146;146
1164200500;64;64;64
1164200770;999;999;999
1164200780;999;999;999
1164200870;96;96;96
1164200880;112;112;112
1164200901;999;999;999
1164201070;50;50;50
1164201080;0;0;0
1164201170;999;999;999
1164201180;195;195;195
1164201270;8;8;8
1164201280;19;19;19
1164201300;19;19;19
1164203370;63;63;63
1164203380;59;59;59
1164203470;24;24;24
1164203480;52;52;52
1164203670;166;166;166
1164203680;166;166;166
1164203770;163;163;163
1164203780;165;165;165
1164203870;37;37;37
1164203880;0;0;0
1164203970;79;79;79
1164203980;151;151;151
1164204070;176;176;176
1164204080;180;180;180
1164206070;39;39;39
1164206080;39;39;39
1164206170;999;999;999
1164206180;999;999;999
1164300270;999;999;999
1164300280;999;999;999
1164300400;127;127;127
1164300570;207;207;207
1164300580;166;166;166
1164300770;23;23;23
1164300780;58;58;58
1164300870;69;69;69
1164300880;50;50;50
1164301000;94;94;94
1164303070;51;51;51
1164303080;36;36;36
1164303170;17;17;17
1164303180;48;48;48
1164303270;6;6;6
1164303280;43;43;43
1164303370;25;25;25
1164303380;19;19;19
1164303470;999;999;999
1164303480;999;999;999
1164303570;3;3;3
1164303580;0;0;0
1164303770;156;156;156
1164303780;151;151;151
1164303870;158;158;158
1164303880;160;160;160
1164303970;186;186;186
1164303980;183;183;183
1164304070;97;97;97
1164304080;149;149;149
1164305070;73;73;73
1164305080;53;53;53
1164305170;30;30;30
1164305180;84;84;84
1164305270;30;30;30
1164305280;28;28;28
1164305300;31;31;31
1165000110;140;140;140
1165000210;24;24;24
1165000310;0;0;0
1165000410;145;145;145
1165000510;65;65;65
1165000610;0;0;0
1165000710;0;0;0
1170100100;196;196;196
1170100200;46;46;46
1170100300;5;5;5
1170100400;999;999;999
1170100600;94;94;94
1170101600;36;36;36
1170101700;180;180;180
1170101803;4;4;4
1170101900;999;999;999
1170102700;999;999;999
1170102800;207;207;207
1170102900;182;182;182
1170150800;999;999;999
1170150900;999;999;999
1170200102;7;7;7
1170200200;50;50;50
1170200300;0;0;0
1170200400;999;999;999
1170200600;92;92;92
1170200700;999;999;999
1170200800;999;999;999
1170200900;999;999;999
1170201000;161;161;161
1170201100;36;36;36
1170201400;206;206;206
1170201600;17;17;17
1170201700;68;68;68
1170201900;108;108;108
1170202100;999;999;999
1170202200;103;103;103
1170250100;999;999;999
1170250210;204;204;204
1170250300;0;0;0
1170250410;184;184;184
1170300100;168;168;168
1170300200;999;999;999
1170300400;999;999;999
1170300900;84;84;84
1170301000;89;89;89
1170301200;999;999;999
1170301300;0;0;0
1170301400;0;0;0
1170301500;62;62;62
1170301600;184;184;184
1170301800;999;999;999
1170302000;218;218;218
1170302100;999;999;999
1170302200;999;999;999
1170302400;999;999;999
1170302500;999;999;999
1170302600;182;182;182
1170302602;46;46;46
1170302603;100;100;100
1170303100;201;201;201
1170303300;39;39;39
1170303400;241;241;241
1170303600;84;84;84
1170303700;133;133;133
1170304100;192;192;192
1170304300;121;121;121
1170304600;50;50;50
1170304700;131;131;131
1170305000;0;0;0
1170305300;104;104;104
1170305600;999;999;999
1170305700;999;999;999
1170306000;14;14;14
1170306100;137;137;137
1170306200;195;195;195
1170306300;999;999;999
1170306400;999;999;999
1170306570;149;149;149
1170306580;94;94;94
1170306700;116;116;116
1170306800;134;134;134
1170306970;65;65;65
1170307070;0;0;0
1170307083;2;2;2
1170307170;3;3;3
1170307180;32;32;32
1170307700;2;2;2
1170308500;145;145;145
1170308600;3;3;3
1170308900;79;79;79
1170309100;65;65;65
1170309500;148;148;148
1170310000;999;999;999
1170310200;999;999;999
1170310700;83;83;83
1170310800;69;69;69
1170311000;182;182;182
1170311900;36;36;36
1170312000;40;40;40
1170312200;999;999;999
1170318200;999;999;999
1170600400;15;15;15
1170600500;999;999;999
1170600600;999;999;999
1170600700;999;999;999
1170600800;999;999;999
1170600803;0;0;0
1170600900;203;203;203
1170601000;999;999;999
1170601100;999;999;999
1170601300;50;50;50
1170601500;999;999;999
1170602103;13;13;13
1170650800;999;999;999
1170700100;23;23;23
1170700200;230;230;230
1170700400;150;150;150
1170700600;53;53;53
1170700700;25;25;25
1170700900;221;221;221
1170701100;84;84;84
1171000100;999;999;999
1171000300;999;999;999
1171000400;999;999;999
1171000570;999;999;999
1171000580;999;999;999
1171000870;999;999;999
1171000880;999;999;999
1172000103;16;16;16
1172200100;999;999;999
1172200101;999;999;999
1172200200;999;999;999
1180150500;999;999;999
1180300670;22;22;22
1180300680;5;5;5
1180301070;0;0;0
1180301080;0;0;0
1180450676;18;18;18
1180450686;15;15;15
1180501200;0;0;0
1180550570;999;999;999
1180550580;249;249;249
1180550800;999;999;999
1180550900;76;76;76
1180551610;0;0;0
1181001480;3;3;3
1181001570;999;999;999
1181001576;9;9;9
1181001580;999;999;999
1181001586;2;2;2
1181150100;2;2;2
1181200100;96;96;96
1181200200;0;0;0
1181200300;196;196;196
1181200400;72;72;72
1181200500;195;195;195
1181200600;110;110;110
1181200700;999;999;999
1181200800;999;999;999
1181200900;33;33;33
1181201100;999;999;999
1181201200;999;999;999
1181201300;999;999;999
1181201400;999;999;999
1181201500;46;46;46
1181201600;47;47;47
1181201700;196;196;196
1181201800;999;999;999
1181202000;999;999;999
1181202100;139;139;139
1181202200;166;166;166
1181202300;91;91;91
1181202400;178;178;178
1181202500;119;119;119
1181202600;135;135;135
1181202700;999;999;999
1181202800;25;25;25
1181202900;62;62;62
1181203000;71;71;71
1181203100;237;237;237
1181203200;208;208;208
1181203300;999;999;999
1181203400;50;50;50
1181203500;131;131;131
1181203600;63;63;63
1181203700;198;198;198
1181203800;113;113;113
1181204100;87;87;87
1181204200;40;40;40
1181204300;18;18;18
1181204400;109;109;109
1181204500;79;79;79
1181204600;84;84;84
1181204900;999;999;999
1181205000;999;999;999
1181205100;41;41;41
1181205300;37;37;37
1181205400;15;15;15
1181205500;83;83;83
1181206200;41;41;41
1181206300;0;0;0
1181206400;0;0;0
1181206500;35;35;35
1181206700;16;16;16
1181206800;58;58;58
1181207000;0;0;0
1181207100;7;7;7
1181207200;51;51;51
1181207300;999;999;999
1181207400;27;27;27
1181207500;19;19;19
1181207600;50;50;50
1181207700;26;26;26
1181207900;53;53;53
1181208000;999;999;999
1181208100;170;170;170
1181208200;41;41;41
1181208300;26;26;26
1181208400;999;999;999
1181208600;200;200;200
1181208700;999;999;999
1181208800;113;113;113
1181208900;76;76;76
1181209000;999;999;999
1181209100;999;999;999
1181209200;999;999;999
1181209300;999;999;999
1181209400;113;113;113
1181209500;27;27;27
1181209700;33;33;33
1181209900;59;59;59
1181210100;134;134;134
1181210400;100;100;100
1181210500;74;74;74
1181210700;41;41;41
1181210800;17;17;17
1181211000;999;999;999
1181211100;104;104;104
1181211200;241;241;241
1181211300;79;79;79
1181211400;225;225;225
1181211500;113;113;113
1181211600;999;999;999
1181211700;76;76;76
1181211800;50;50;50
1181212000;0;0;0
1181212100;138;138;138
1181212200;208;208;208
1181212300;167;167;167
1181212400;50;50;50
1181212500;151;151;151
1181212800;62;62;62
1181212900;45;45;45
1181213000;17;17;17
1181213100;1;1;1
1181213200;999;999;999
1181213300;29;29;29
1181213400;133;133;133
1181213700;13;13;13
1181213800;137;137;137
1181213900;111;111;111
1181214500;50;50;50
1181214600;86;86;86
1181214700;44;44;44
1181214800;50;50;50
1181214900;30;30;30
1181215000;38;38;38
1181215100;11;11;11
1181215300;82;82;82
1181215400;30;30;30
1181215500;34;34;34
1181215600;48;48;48
1181215700;0;0;0
1181215800;43;43;43
1181215900;33;33;33
1181216000;88;88;88
1181216100;150;150;150
1181216200;0;0;0
1181216300;51;51;51
1181216500;31;31;31
1181216600;41;41;41
1181216700;48;48;48
1181216800;34;34;34
1181216900;44;44;44
1181217000;31;31;31
1181217100;50;50;50
1181217200;34;34;34
1181217300;29;29;29
1181217400;95;95;95
1181217500;50;50;50
1181217600;45;45;45
1181217700;1;1;1
1181217800;50;50;50
1181217900;146;146;146
1181218000;21;21;21
1181218100;40;40;40
1181218200;24;24;24
1181218300;48;48;48
1181218400;48;48;48
1181218500;42;42;42
1181218600;5;5;5
1181218700;32;32;32
1181218800;94;94;94
1181218900;85;85;85
1181219000;44;44;44
1181219100;62;62;62
1181219200;17;17;17
1181219300;999;999;999
1181219400;25;25;25
1181219500;22;22;22
1181219600;79;79;79
1181219700;75;75;75
1181219800;15;15;15
1181220000;49;49;49
1181220100;50;50;50
1181220200;51;51;51
1181220300;0;0;0
1181220400;24;24;24
1181220500;34;34;34
1181220600;56;56;56
1181220700;28;28;28
1181220800;45;45;45
1181220900;39;39;39
1181221000;29;29;29
1181221100;22;22;22
1181221200;4;4;4
1181221300;52;52;52
1181221400;56;56;56
1181221500;14;14;14
1181221600;25;25;25
1181221700;26;26;26
1181221800;25;25;25
1181221900;37;37;37
1181222000;88;88;88
1181222100;6;6;6
1181222200;9;9;9
1181222300;33;33;33
1181222400;38;38;38
1181222500;37;37;37
1181222670;49;49;49
1181222680;69;69;69
1181222770;36;36;36
1181222780;30;30;30
1181222870;91;91;91
1181222880;24;24;24
1181222900;28;28;28
1181223000;45;45;45
1181223100;33;33;33
1181223200;56;56;56
1181223300;52;52;52
1181223400;32;32;32
1181223500;0;0;0
1181223600;57;57;57
1181223700;9;9;9
1181223800;61;61;61
1181223900;19;19;19
1181224000;0;0;0
1181224100;16;16;16
1181224200;41;41;41
1181224300;19;19;19
1181224400;33;33;33
1181224500;20;20;20
1181224670;24;24;24
1181224680;19;19;19
1181224700;45;45;45
1181224800;34;34;34
1181224900;37;37;37
1181225000;6;6;6
1181225100;13;13;13
1181225200;34;34;34
1181225300;33;33;33
1181225400;26;26;26
1181225500;36;36;36
1181225600;2;2;2
1181225700;30;30;30
1181225870;29;29;29
1181225880;26;26;26
1181225970;15;15;15
1181225980;22;22;22
1181226070;40;40;40
1181226080;40;40;40
1181300100;2;2;2
1181300200;157;157;157
1181300500;48;48;48
1181300600;999;999;999
1181300700;35;35;35
1181300800;64;64;64
1181301000;23;23;23
1181301100;49;49;49
1181301400;67;67;67
1181301500;26;26;26
1181301600;2;2;2
1181301700;25;25;25
1181301800;4;4;4
1181302500;144;144;144
1181302600;24;24;24
1181302700;2;2;2
1181302800;1;1;1
1181302900;3;3;3
1181303000;79;79;79
1181303100;7;7;7
1181303200;50;50;50
1181350200;69;69;69
1181350700;55;55;55
1181352200;26;26;26
1181550100;7;7;7
1181603902;1;1;1
1181604302;0;0;0
1181950570;226;226;226
1181950580;216;216;216
1181950710;1;1;1
1182300970;24;24;24
1182300980;33;33;33
1182400270;35;35;35
1182400280;36;36;36
1183100300;0;0;0
1184100700;14;14;14
1184100800;0;0;0
1184200700;0;0;0
1184400370;0;0;0
1184400380;55;55;55
1184501470;63;63;63
1184501480;145;145;145
1184504606;53;53;53
1184504700;0;0;0
1184551200;0;0;0
1184551500;86;86;86
1185000500;999;999;999
1185500800;70;70;70
1185800300;52;52;52
1186001570;116;116;116
1186001580;124;124;124
1186001670;95;95;95
1186001680;41;41;41
1186002070;0;0;0
1186002080;0;0;0
1186100200;4;4;4
1186100300;15;15;15
1186550700;999;999;999
1186551200;999;999;999
1186551700;0;0;0
1186553300;999;999;999
1186553400;999;999;999
1186553500;999;999;999
1187000900;999;999;999
1187100170;147;147;147
1187100180;999;999;999
1187100200;999;999;999
1187100480;999;999;999
1187100580;999;999;999
1187100600;999;999;999
1187100670;160;160;160
1187100671;999;999;999
1187100700;999;999;999
1187100870;999;999;999
1187100880;999;999;999
1187100970;240;240;240
1187100980;64;64;64
1187101070;89;89;89
1187101080;142;142;142
1187101170;999;999;999
1187101180;191;191;191
1187101300;83;83;83
1187101400;82;82;82
1187101500;73;73;73
1187101670;113;113;113
1187101680;58;58;58
1187101900;999;999;999
1187102170;212;212;212
1187102180;229;229;229
1187102270;96;96;96
1187102280;64;64;64
1187153102;6;6;6
1187200170;999;999;999
1187200180;999;999;999
1187200270;999;999;999
1187200280;999;999;999
1187200300;92;92;92
1187200400;999;999;999
1187200570;154;154;154
1187200580;78;78;78
1187200670;107;107;107
1187200680;107;107;107
1187200780;0;0;0
1187200870;54;54;54
1187200880;81;81;81
1187300100;24;24;24
1187300300;115;115;115
1187300400;999;999;999
1187400270;138;138;138
1187400280;999;999;999
1187400380;0;0;0
1187450100;999;999;999
1187450200;999;999;999
1187500210;999;999;999
1187500310;25;25;25
1187500410;137;137;137
1187500570;999;999;999
1187500580;194;194;194
1187500670;236;236;236
1187500680;15;15;15
1187500770;999;999;999
1187500780;170;170;170
1187500870;40;40;40
1187500880;46;46;46
1187501170;91;91;91
1187501180;81;81;81
1187501270;73;73;73
1187501280;58;58;58
1187501410;22;22;22
1187501510;164;164;164
1187502500;196;196;196
1187502670;21;21;21
1187502680;26;26;26
1187505700;30;30;30
1187505810;0;0;0
1187550910;999;999;999
1187600270;20;20;20
1187600380;79;79;79
1187700100;999;999;999
1187700200;176;176;176
1187700400;115;115;115
1187700500;94;94;94
1187700600;999;999;999
1187700700;28;28;28
1187700800;31;31;31
1187700806;127;127;127
1187700900;143;143;143
1187751900;20;20;20
1187800300;12;12;12
1187800570;999;999;999
1187800580;999;999;999
1187800600;999;999;999
1187803670;52;52;52
1187803680;65;65;65
1187900100;999;999;999
1188000100;199;199;199
1188000300;999;999;999
1188001600;999;999;999
1188003402;3;3;3
1188003502;3;3;3
1188100670;39;39;39
1188100680;49;49;49
1188100770;62;62;62
1188100780;0;0;0
1188100870;196;196;196
1188100880;48;48;48
1188100970;0;0;0
1188100980;13;13;13
1188101070;187;187;187
1188101080;65;65;65
1188101370;999;999;999
1188101380;999;999;999
1188101470;156;156;156
1188101480;172;172;172
1188101770;15;15;15
1188101780;33;33;33
1188101870;999;999;999
1188101871;112;112;112
1188101880;162;162;162
1188101881;37;37;37
1188102080;15;15;15
1188102270;28;28;28
1188102280;30;30;30
1188102370;0;0;0
1188102380;8;8;8
1188102670;129;129;129
1188102680;173;173;173
1188102770;14;14;14
1188102780;14;14;14
1188102870;0;0;0
1188102880;0;0;0
1188103070;73;73;73
1188103080;59;59;59
1188103270;104;104;104
1188103280;64;64;64
1188103570;0;0;0
1188103580;0;0;0
1188103770;8;8;8
1188103780;8;8;8
1188103870;34;34;34
1188103880;25;25;25
1188103970;0;0;0
1188103980;0;0;0
1188104170;0;0;0
1188104180;0;0;0
1188104270;5;5;5
1188104280;0;0;0
1188106470;7;7;7
1188106480;4;4;4
1188106570;31;31;31
1188106580;57;57;57
1188106670;0;0;0
1188106680;0;0;0
1188106770;14;14;14
1188106780;0;0;0
1188106870;67;67;67
1188106880;32;32;32
1188107070;165;165;165
1188107080;59;59;59
1188150300;38;38;38
1188150470;999;999;999
1188150480;199;199;199
1188201470;0;0;0
1188201480;12;12;12
1188300900;999;999;999
1188301000;999;999;999
1188301100;999;999;999
1188301200;216;216;216
1188301300;0;0;0
1188600280;80;80;80
1188600380;153;153;153
1188600480;85;85;85
1188600580;74;74;74
1188600680;999;999;999
1188600770;181;181;181
1188600800;235;235;235
1188600880;999;999;999
1188600970;76;76;76
1188600980;999;999;999
1188601080;999;999;999
1188601180;84;84;84
1188601280;999;999;999
1188601370;12;12;12
1188601470;108;108;108
1188601580;74;74;74
1188601670;999;999;999
1188601770;92;92;92
1188601980;158;158;158
1188604180;66;66;66
1188604200;64;64;64
1189100373;39;39;39
1189100383;8;8;8
1189100770;7;7;7
1189100780;120;120;120
1189103370;0;0;0
1189103380;69;69;69
1189103476;35;35;35
1189103486;37;37;37
1189108473;13;13;13
1189108483;12;12;12
1189150200;15;15;15
1189302970;2;2;2
1189302980;6;6;6
1189303070;4;4;4
1189303270;0;0;0
1189303380;10;10;10
1189304570;238;238;238
1189304580;147;147;147
1189304770;26;26;26
1189305070;14;14;14
1189450470;158;158;158
1189450480;116;116;116
1189550600;999;999;999
1189550900;999;999;999
1189750200;216;216;216
1189800200;999;999;999
1189800600;999;999;999
1189800700;999;999;999
1189802100;999;999;999
1189802800;113;113;113
1189812300;63;63;63
1189812400;18;18;18
1189812500;999;999;999
1189816310;0;0;0
1189816500;0;0;0
1189817002;5;5;5
1189817302;1;1;1
1189817402;5;5;5
1189817502;8;8;8
1190100100;26;26;26
1190100200;46;46;46
1190100400;9;9;9
1190100500;102;102;102
1190100800;13;13;13
1190100900;47;47;47
1190101100;7;7;7
1190101200;2;2;2
1190101300;20;20;20
1190101400;13;13;13
1190101500;5;5;5
1190101700;8;8;8
1190102000;6;6;6
1190102100;28;28;28
1190102400;2;2;2
1190102500;19;19;19
1190102600;14;14;14
1190102700;5;5;5
1190102800;33;33;33
1190102900;19;19;19
1190103000;1;1;1
1190103200;21;21;21
1190103400;16;16;16
1190103600;126;126;126
1190103900;11;11;11
1190104200;9;9;9
1190104300;27;27;27
1190104400;13;13;13
1190104500;3;3;3
1190105100;76;76;76
1190105500;2;2;2
1190105600;1;1;1
1190105700;5;5;5
1190105800;14;14;14
1190105900;1;1;1
1190106100;2;2;2
1190106200;4;4;4
1190106800;3;3;3
1190107000;16;16;16
1190107300;15;15;15
1190107400;0;0;0
1190107500;0;0;0
1190108000;2;2;2
1190109200;4;4;4
1190109500;5;5;5
1190109700;14;14;14
1190200100;999;999;999
1190200400;179;179;179
1190200502;6;6;6
1190200600;112;112;112
1190200800;0;0;0
1190200900;999;999;999
1190200902;46;46;46
1190201000;999;999;999
1190201202;19;19;19
1190300100;60;60;60
1190300200;0;0;0
1190300300;0;0;0
1190300400;12;12;12
1190300500;27;27;27
1190300600;102;102;102
1190300700;100;100;100
1190300900;26;26;26
1190301000;90;90;90
1190301100;158;158;158
1190301200;104;104;104
1190301300;103;103;103
1190301400;1;1;1
1190301600;72;72;72
1190301700;16;16;16
1190301800;169;169;169
1190302000;95;95;95
1190302100;25;25;25
1190302200;32;32;32
1190302300;14;14;14
1190302400;105;105;105
1190302500;0;0;0
1190302600;32;32;32
1190302700;39;39;39
1190302900;24;24;24
1190303600;2;2;2
1190303700;24;24;24
1190303900;27;27;27
1190304000;101;101;101
1190304100;41;41;41
1190304200;0;0;0
1190304300;30;30;30
1190304500;25;25;25
1190304600;40;40;40
1190304700;7;7;7
1190304800;79;79;79
1190305000;24;24;24
1190305100;23;23;23
1190305200;6;6;6
1190305300;1;1;1
1190305600;18;18;18
1190305700;35;35;35
1190306100;1;1;1
1190306600;9;9;9
1190306900;3;3;3
1190307300;0;0;0
1190307600;21;21;21
