ID_Product,Quantity,Quantity_Fourniss_After_Cumule,on_depot
ARC5039,10,10,10
ARC5040,10,10,10
ARC5041,10,10,10
ARC5042,10,10,10
ARC5042A,10,10,10
ARC5043,10,10,10
ARC5044,10,10,10
ARC5045,10,10,10
ARC5046,10,10,10
ARC5047,10,10,10
ARC5048,10,10,10
ARC5049,10,10,10
ARC5050,0,0,0
ARC5052,10,10,10
ARC5053,10,10,10
ARC5054,10,10,10
ARC5055,10,10,10
ARC5056,10,10,10
ARC5057,5,5,5
ARC5059,10,10,10
ARC5060,10,10,10
ARC5061,10,10,10
ARC5062,10,10,10
ARC5063,0,0,0
ARC5064,10,10,10
ARC5065,10,10,10
ARC5066,10,10,10
ARC5067,8,8,8
ARC5068,10,10,10
ARC5069,10,10,10
ARC5070,8,8,8
ARC5071,10,10,10
ARC5072,10,10,10
ARC5073,10,10,10
ARC5074,8,8,8
ARC5075,8,8,8
ARC5076,10,10,10
ARC5077,6,6,6
ARC5078,5,5,5
ARC5079,10,10,10
ARC5080,10,10,10
ARC5081,10,10,10
ARC5082,10,10,10
ARC5083,0,0,0
ARC5084,10,10,10
ARC5084S,10,10,10
ARC5085,10,10,10
ARC3132,6,6,6
ARC3133,10,10,10
ARC3134,4,4,4
ARC3135,8,8,8
ARC3137S,0,0,0
ARC3138S,8,8,8
ARC3139S,2,2,2
ARC3140S,9,9,9
ARC3141S,10,10,10
ARC3142S,10,10,10
ARC3143S,0,0,0
ARC3144S,10,10,10
ARC3145S,6,6,6
ARC3146S,10,10,10
ARC3147S,10,10,10
ARC3148S,10,10,10
ARC3149S,10,10,10
ARC3150S,10,10,10
ARC3151S,5,5,5
ARC3152S,10,10,10
ARC3153S,7,7,7
ARC3154S,0,0,0
ARC3155S,5,5,5
ARC3156S,4,4,4
ARC3157S,10,10,10
ARC3158S,10,10,10
ARC3159S,10,10,10
ARC3160S,10,10,10
ARC3161S,7,7,7
ARC3162S,10,10,10
ARC3163S,10,10,10
ARC3164S,0,0,0
ARC3165S,10,10,10
ARC3166S,10,10,10
ARC5134,10,10,10
ARC5135,0,0,0
ARC5137,0,0,0
ARC5138,10,10,10
ARC5139,10,10,10
ARC5140,10,10,10
ARC5141,0,0,0
ARC5142,0,0,0
ARC5143,5,5,5
ARC5143MITSUBISHI,0,0,0
ARC5144,3,3,3
ARC5145,0,0,0
ARC5146,10,10,10
ARC5147,10,10,10
ARC5148,10,10,10
ARC5149,6,6,6
ARC5150,10,10,10
ARC5150MITSUBISHI,5,5,5
ARC5151,3,3,3
ARC5152,3,3,3
ARC5153,10,10,10
ARC5154,10,10,10
ARC5156,10,10,10
ARC5156MITSUBISHI,2,2,2
ARC5157,7,7,7
ARC5158,0,0,0
ARC5158S,10,10,10
ARC5159,3,3,3
ARC5160,10,10,10
ARC5160MITSUBISHI,0,0,0
ARC5162,10,10,10
ARC5163,3,3,3
ARC5164,10,10,10
ARC5165,10,10,10
ARC5166,10,10,10
ARC5166MITSUBISHI,0,0,0
ARC5167,10,10,10
ARC5168,10,10,10
ARC5169,10,10,10
ARC5170,0,0,0
ARC5171,0,0,0
ARC5172,10,10,10
ARC5174,10,10,10
ARC5176,10,10,10
ARC5177,0,0,0
ARC5178,10,10,10
ARC5179,10,10,10
ARC5180,10,10,10
ARC5181,10,10,10
ARC5182,0,0,0
ARC9108S,0,0,0
ARC9109S,10,10,10
ARC9110S,0,0,0
ARC9111S,7,7,7
ARC9112S,0,0,0
ARC9113S,9,9,9
ARC9114LETRIKA,0,0,0
ARC9115S,4,4,4
ARC9116S,0,0,0
ARC9117S,10,10,10
ARC9118S,0,0,0
ARC9119S,1,1,1
ARC9120S,8,8,8
ARC9121S,2,2,2
ARC9122S,10,10,10
ARC9123S,0,0,0
ARC9124S,0,0,0
ARD9001,10,10,10
ARD9003,10,10,10
ARD9004,10,10,10
ARD9005,10,10,10
ARD9006,0,0,0
ARD9007,10,10,10
ARD9008,10,10,10
ARD9009,9,9,9
ARD9010,10,10,10
ARD9011,10,10,10
ARD9012,10,10,10
ARD9013,10,10,10
ARD9014,0,0,0
ARD9015,10,10,10
ARD9016,10,10,10
ARD9017,10,10,10
ARD9018,10,10,10
ARD9019,10,10,10
ARD9020,7,7,7
ARD9021,10,10,10
ARD9022,0,0,0
ARD9023,10,10,10
ARD9024,10,10,10
ARD9025,10,10,10
ARD9026,9,9,9
ARD9027,10,10,10
ARD9028,10,10,10
ARD9029,10,10,10
ARD9030,0,0,0
ARD9031,10,10,10
ARD9032,10,10,10
ARD9033,10,10,10
ARD9034,10,10,10
ARC9002,3,3,3
ARC9005,0,0,0
ARC9006,7,7,7
ARC9009,0,0,0
ARC9010,10,10,10
ARC9011,10,10,10
ARC9012,10,10,10
ARC9013,9,9,9
ARC9014,10,10,10
ARC9015,10,10,10
ARC9016,10,10,10
ARC9017,10,10,10
ARC9018,10,10,10
ARC9019,10,10,10
ARC9020,10,10,10
ARC9021,10,10,10
ARC9022,10,10,10
ARC9023,10,10,10
ARC9024,10,10,10
ARC9025,10,10,10
ARC9026,3,3,3
ARC9027,9,9,9
ARC9028,10,10,10
ARC9029,10,10,10
ARC9030,10,10,10
ARC9031,10,10,10
ARC9032,0,0,0
ARC9033,0,0,0
ARC9034,10,10,10
ARC9035,1,1,1
ARC9036,3,3,3
ARC9037,9,9,9
ARC9038,0,0,0
ARC9039,9,9,9
ARC9040,8,8,8
ARC9041,10,10,10
ARC9042,2,2,2
ARC9043,0,0,0
ARC9045,8,8,8
ARC9046,10,10,10
ARC9048,10,10,10
ARC9049,10,10,10
ARC9050,6,6,6
ARC9051,10,10,10
ARC9053LETRIKA,10,10,10
ARC9053S,0,0,0
ARC9054LETRIKA,6,6,6
ARC9055LETRIKA,6,6,6
ARC9056LETRIKA,0,0,0
ARC9057S,10,10,10
ARD9035,8,8,8
ARD9036,10,10,10
ARD9037,10,10,10
ARD9038,0,0,0
ARD9039,10,10,10
ARD9040,10,10,10
ARD9041,10,10,10
ARD9042,8,8,8
ARD9043,10,10,10
ARD9044,0,0,0
ARD9045,10,10,10
ARD9046,10,10,10
ARD9047,0,0,0
ARD9048,0,0,0
ARD9049,0,0,0
ARD9050,0,0,0
ARD9051,10,10,10
ARD9052,0,0,0
ARD9053,10,10,10
ARD9054,10,10,10
ARD9055,10,10,10
ARD9057,5,5,5
ARD9058,10,10,10
ARD9059,0,0,0
ARD9060,0,0,0
ARD9061,0,0,0
ARD9062,0,0,0
ARD9063,0,0,0
ARD9064,10,10,10
ARD9065,9,9,9
ARD9066,0,0,0
ARD9067,10,10,10
ARD9068,0,0,0
ARD9069S,0,0,0
ARD9070S,10,10,10
ARD9071S,10,10,10
ARD9072S,0,0,0
ARE0001,10,10,10
ARE0001BOSCH,10,10,10
ARE0001S,10,10,10
ARE0001S2,10,10,10
ARE0002,10,10,10
ARE0002S,10,10,10
ARE0003,10,10,10
ARE0003S,10,10,10
ARE0004,10,10,10
ARE0005,10,10,10
ARE0005BOSCH,10,10,10
ARE0005SEG,10,10,10
ARE0005S,0,0,0
ARE0005S2,10,10,10
ARE0006,10,10,10
ARE0006BOSCH,10,10,10
ARE0006S,0,0,0
ARE0006S2,10,10,10
ARE0007,10,10,10
ARE0007S,0,0,0
ARE0007S2,0,0,0
ARE0007S3,10,10,10
ARE0008,10,10,10
ARE0008BOSCH,10,10,10
ARE0008S,10,10,10
ARE0008S2,10,10,10
ARE0009,10,10,10
ARE0009BOSCH,10,10,10
ARE0010,10,10,10
ARE0010S,0,0,0
ARE0011,10,10,10
ARE0011S,10,10,10
ARE0012,10,10,10
ARE0012BOSCH,10,10,10
ARE0012SEG,0,0,0
ARE0012S,10,10,10
ARE0012S2,10,10,10
ARE0013,10,10,10
ARE0014,10,10,10
ARE0015,10,10,10
ARE0016,10,10,10
ARE0017,10,10,10
ARE0018,10,10,10
ARE0018BOSCH,10,10,10
ARE0018S,10,10,10
ARE0018S2,10,10,10
ARE0019,10,10,10
ARE0019S,0,0,0
ARE0020,10,10,10
ARE0021,10,10,10
ARE0022,10,10,10
ARE0022BOSCH,10,10,10
ARE0023,5,5,5
ARE0024,4,4,4
ARE0024S,10,10,10
ARE0025,0,0,0
ARE0025BOSCH,10,10,10
ARE0025SEG,0,0,0
ARE0026,10,10,10
ARE0026BOSCH,9,9,9
ARE0027,10,10,10
ARE0028,9,9,9
ARE0029,10,10,10
ARC6065S,10,10,10
ARC6066,10,10,10
ARC6066S,10,10,10
ARC6067,2,2,2
ARC6069,10,10,10
ARC6070,10,10,10
ARC6071,10,10,10
ARC6074,10,10,10
ARC6075,10,10,10
ARC6075S,0,0,0
ARC6076,10,10,10
ARC6077,10,10,10
ARC6078,10,10,10
ARC6079S,4,4,4
ARC6080S,6,6,6
ARC6081S,2,2,2
ARC6082S,10,10,10
ARC6083S,10,10,10
ARC6084S,8,8,8
ARC6085S,10,10,10
ARC6086S,10,10,10
ARC6087S,7,7,7
ARC6088S,10,10,10
ARC6089S,10,10,10
ARC6090S,4,4,4
ARC6091S,10,10,10
ARC6092S,3,3,3
ARC6093S,4,4,4
ARC6094S,7,7,7
ARC6095S,10,10,10
ARC6096S,0,0,0
ARC5281S,4,4,4
ARC5282S,4,4,4
ARC5283S,0,0,0
ARC6098S,0,0,0
ARC6099S,0,0,0
ARC6100S,10,10,10
ARC6101S,10,10,10
ARC5284S,5,5,5
ARC6102S,10,10,10
ARC6103S,0,0,0
ARC6104S,10,10,10
ARC6105S,10,10,10
ARC6106S,0,0,0
ARC6107S,1,1,1
ARC6108S,10,10,10
ARC6109S,1,1,1
ARC6110S,0,0,0
ARC6111S,10,10,10
ARC6112S,3,3,3
ARC6113S,10,10,10
ARC6114S,0,0,0
ARC6115S,0,0,0
ARC9001,0,0,0
ARC5285S,10,10,10
ARC5286S,3,3,3
ARC5287S,8,8,8
ARC5288MITSUBISHI,0,0,0
ARC5289MITSUBISHI,0,0,0
ARC5290MITSUBISHI,0,0,0
ARC5291MITSUBISHI,0,0,0
ARC5292MITSUBISHI,10,10,10
ARC5292S,1,1,1
ARC5293MITSUBISHI,10,10,10
ARC5293S,7,7,7
ARC5294S,1,1,1
ARC5295S,1,1,1
ARC5296S,0,0,0
ARC5297S,6,6,6
ARC5298S,9,9,9
ARC5299S,5,5,5
ARC5300S,10,10,10
ARC5301S,7,7,7
ARC5302S,10,10,10
ARC5303S,10,10,10
ARC5304S,8,8,8
ARC6002,10,10,10
ARC6003,10,10,10
ARC6004,10,10,10
ARC6005,10,10,10
ARC6006,10,10,10
ARC6007,10,10,10
ARC6008,2,2,2
ARC6008S,4,4,4
ARC6009,10,10,10
ARC6010,10,10,10
ARC6011,10,10,10
ARC6012,10,10,10
ARC6013,10,10,10
ARC6013S,10,10,10
ARC6014,10,10,10
ARC6014S,10,10,10
ARC6015S,7,7,7
ARC6016,10,10,10
ARC6017,10,10,10
ARC6017A,10,10,10
ARC6018,10,10,10
ARC6019,10,10,10
ARC6019S,10,10,10
ARC6020,10,10,10
ARC5233MITSUBISHI,7,7,7
ARC5234MITSUBISHI,3,3,3
ARC5235MITSUBISHI,10,10,10
ARC5235S,0,0,0
ARC5236MITSUBISHI,0,0,0
ARC5237MITSUBISHI,0,0,0
ARC5238MITSUBISHI,4,4,4
ARC5239MITSUBISHI,10,10,10
ARC5240MITSUBISHI,10,10,10
ARC5241MITSUBISHI,4,4,4
ARC5242MITSUBISHI,3,3,3
ARC5243MITSUBISHI,3,3,3
ARC5244MITSUBISHI,1,1,1
ARC5245MITSUBISHI,0,0,0
ARC5246MITSUBISHI,0,0,0
ARC5247MITSUBISHI,0,0,0
ARC5248MITSUBISHI,6,6,6
ARC5249MITSUBISHI,10,10,10
ARC5250MITSUBISHI,0,0,0
ARC5250S,10,10,10
ARC5251MITSUBISHI,10,10,10
ARC5252MITSUBISHI,10,10,10
ARC5253MITSUBISHI,0,0,0
ARC5254MITSUBISHI,10,10,10
ARC5255MITSUBISHI,10,10,10
ARC5256MITSUBISHI,10,10,10
ARC5257MITSUBISHI,8,8,8
ARC5258MITSUBISHI,2,2,2
ARC5259MITSUBISHI,0,0,0
ARC5260MITSUBISHI,6,6,6
ARC5261MITSUBISHI,10,10,10
ARC5262MITSUBISHI,4,4,4
ARC5263MITSUBISHI,3,3,3
ARC5264MITSUBISHI,0,0,0
ARC5265MITSUBISHI,5,5,5
ARC5266MITSUBISHI,7,7,7
ARC5267MITSUBISHI,10,10,10
ARC5268MITSUBISHI,0,0,0
ARC5269S,7,7,7
ARC5270S,10,10,10
ARC5271S,10,10,10
ARC5272S,10,10,10
ARC5273S,10,10,10
ARC5274S,5,5,5
ARC5275S,10,10,10
ARC5276S,7,7,7
ARC5277S,10,10,10
ARC5278S,10,10,10
ARC5279S,7,7,7
ARC5280S,2,2,2
ARC9058LETRIKA,10,10,10
ARC9059LETRIKA,1,1,1
ARC9060LETRIKA,1,1,1
ARC9061LETRIKA,5,5,5
ARC9062,8,8,8
ARC9063,10,10,10
ARC9064,10,10,10
ARC9065,10,10,10
ARC9066LETRIKA,10,10,10
ARC9068S,2,2,2
ARC9069LETRIKA,10,10,10
ARC9070LETRIKA,7,7,7
ARC9071LETRIKA,3,3,3
ARC9072S,0,0,0
ARC9073S,10,10,10
ARC9074S,10,10,10
ARC9075S,10,10,10
ARC9076LETRIKA,10,10,10
ARC9076S,10,10,10
ARC9077S,10,10,10
ARC9078S,0,0,0
ARC9079S,10,10,10
ARC9080LETRIKA,6,6,6
ARC9081S,10,10,10
ARC9082S,10,10,10
ARC9083S,2,2,2
ARC9084S,3,3,3
ARC9085S,10,10,10
ARC9086LETRIKA,0,0,0
ARC9086S,10,10,10
ARC9087S,10,10,10
ARC9088S,10,10,10
ARC9089S,8,8,8
ARC9090S,10,10,10
ARC9091S,10,10,10
ARC9092S,0,0,0
ARC9094S,6,6,6
ARC9095S,10,10,10
ARC9096S,0,0,0
ARC9097LETRIKA,4,4,4
ARC9098S,7,7,7
ARC9099S,10,10,10
ARC9100S,7,7,7
ARC9101S,5,5,5
ARC9102S,0,0,0
ARC9103LETRIKA,0,0,0
ARC9104S,8,8,8
ARC9105S,0,0,0
ARC9106S,0,0,0
ARC9107S,10,10,10
ARC5183,10,10,10
ARC5184,6,6,6
ARC5185,10,10,10
ARC5186,10,10,10
ARC5187,1,1,1
ARC5187MITSUBISHI,0,0,0
ARC5188,10,10,10
ARC5188S,10,10,10
ARC5190,0,0,0
ARC5191S,0,0,0
ARC5192S,10,10,10
ARC5193S,10,10,10
ARC5196S,0,0,0
ARC5197S,0,0,0
ARC5198S,9,9,9
ARC5199S,6,6,6
ARC5200S,9,9,9
ARC5201S,10,10,10
ARC5202S,10,10,10
ARC5203S,5,5,5
ARC5204S,10,10,10
ARC5205S,10,10,10
ARC5206S,10,10,10
ARC5207S,10,10,10
ARC5208S,10,10,10
ARC5209S,3,3,3
ARC5210S,6,6,6
ARC5211S,0,0,0
ARC5212S,10,10,10
ARC5213S,10,10,10
ARC5214S,10,10,10
ARC5215S,1,1,1
ARC5216MITSUBISHI,3,3,3
ARC5216S,10,10,10
ARC5217S,6,6,6
ARC5218S,7,7,7
ARC5219S,10,10,10
ARC5220S,10,10,10
ARC5221S,2,2,2
ARC5222S,10,10,10
ARC5223S,4,4,4
ARC5224S,10,10,10
ARC5225S,5,5,5
ARC5226S,10,10,10
ARC5227S,10,10,10
ARC5228S,6,6,6
ARC5229MITSUBISHI,5,5,5
ARC5230MITSUBISHI,2,2,2
ARC5231MITSUBISHI,0,0,0
ARC5232MITSUBISHI,0,0,0
ARE0031,10,10,10
ARE0032,10,10,10
ARE0032BOSCH,10,10,10
ARE0033,10,10,10
ARE0035,5,5,5
ARE0037,10,10,10
ARE0039,10,10,10
ARE0040,10,10,10
ARE0040BOSCH,4,4,4
ARE0040SEG,10,10,10
ARE0041,10,10,10
ARE0041BOSCH,10,10,10
ARE0041S,10,10,10
ARE0042,10,10,10
ARE0042BOSCH,10,10,10
ARE0042SEG,10,10,10
ARE0042S,10,10,10
ARE0043,10,10,10
ARE0043BOSCH,10,10,10
ARE0043SEG,8,8,8
ARE0044,10,10,10
ARE0044S,0,0,0
ARE0045,10,10,10
ARE0045BOSCH,10,10,10
ARE0045SEG,0,0,0
ARE0045S,10,10,10
ARE0045S2,10,10,10
ARE0046,0,0,0
ARE0047,10,10,10
ARE0049,10,10,10
ARE0050,10,10,10
ARE0051,10,10,10
ARE0051BOSCH,10,10,10
ARE0051SEG,10,10,10
ARE0052,10,10,10
ARE0053,10,10,10
ARE0054,10,10,10
ARE0054BOSCH,10,10,10
ARE0054SEG,10,10,10
ARE0054S,10,10,10
ARE0055,10,10,10
ARE0056,10,10,10
ARE0056SR,0,0,0
ARE0057,10,10,10
ARE0057BOSCH,10,10,10
ARE0057SEG,8,8,8
ARE0058,10,10,10
ARE0059,10,10,10
ARE0059BOSCH,10,10,10
ARE0059S2,10,10,10
ARC6020S,10,10,10
ARC6021,10,10,10
ARC6022,10,10,10
ARC6023,10,10,10
ARC6024,10,10,10
ARC6025,10,10,10
ARC6026,10,10,10
ARC6026S,4,4,4
ARC6028,10,10,10
ARC6028A,10,10,10
ARC6028S,10,10,10
ARC6029,10,10,10
ARC6030,2,2,2
ARC6031,10,10,10
ARC6032,10,10,10
ARC6033,10,10,10
ARC6034,10,10,10
ARC6035,10,10,10
ARC6036,10,10,10
ARC6038,10,10,10
ARC6039,10,10,10
ARC6040,4,4,4
ARC6041,10,10,10
ARC6042,10,10,10
ARC6042S,10,10,10
ARC6043,10,10,10
ARC6043S,10,10,10
ARC6044,10,10,10
ARC6044S,0,0,0
ARC6045,10,10,10
ARC6046,10,10,10
ARC6047,10,10,10
ARC6048,10,10,10
ARC6049,10,10,10
ARC6050,10,10,10
ARC6051,10,10,10
ARC6052,10,10,10
ARC6053,10,10,10
ARC6054,10,10,10
ARC6055,10,10,10
ARC6056,10,10,10
ARC6057,0,0,0
ARC6058,10,10,10
ARC6059,10,10,10
ARC6060,10,10,10
ARC6061,10,10,10
ARC6062,0,0,0
ARC6063,10,10,10
ARC6064,10,10,10
ARC6065,10,10,10
A3357S,5,5,5
A3358S,10,10,10
A3359VALEO,1,1,1
A3359S,10,10,10
A3360VALEO,0,0,0
A3360S,10,10,10
A3361VALEO,10,10,10
A3361S,10,10,10
A3362VALEO,2,2,2
A3363VALEO,5,5,5
A3363S,0,0,0
A3364VALEO,4,4,4
A3364S,10,10,10
A3365S,0,0,0
A3366S,0,0,0
A3367S,0,0,0
A3368VALEO,3,3,3
A3368PR,3,3,3
A3368S,0,0,0
A3369PR,0,0,0
A3370PR,10,10,10
A3370S,10,10,10
A3371PR,0,0,0
A3372VALEO,0,0,0
A3372S,10,10,10
A3373S,2,2,2
A3374S,0,0,0
A3375VALEO,0,0,0
A3376PR,0,0,0
A3376S,0,0,0
A3377PR,1,1,1
A3378PR,10,10,10
A3379PR,0,0,0
A3380PR,10,10,10
A3381S,3,3,3
A3382S,7,7,7
A3383S,10,10,10
A3384PR,1,1,1
A3384S,6,6,6
A3385S,3,3,3
A3386S,3,3,3
A3387PR,0,0,0
A3388S,9,9,9
A3389VALEO,4,4,4
A3389PR,0,0,0
A3389S,7,7,7
A3390PR,8,8,8
A3391S,3,3,3
A3392S,4,4,4
A3393VALEO,1,1,1
AFP0080INA,10,10,10
AFP0081,0,0,0
AFP0082,5,5,5
AFP0082INA,10,10,10
AFP0083,3,3,3
AFP0083INA,0,0,0
AFP0084,10,10,10
AFP0084INA,10,10,10
AFP0085,10,10,10
AFP0085INA,10,10,10
AFP0086,10,10,10
AFP0086INA,10,10,10
AFP0087,10,10,10
AFP0087LITENS,0,0,0
AFP0088,10,10,10
AFP0089,0,0,0
AFP0089LITENS,0,0,0
AFP0090,10,10,10
AFP0090LITENS,10,10,10
AFP0092,10,10,10
AFP0093GATES,10,10,10
AFP0094,8,8,8
AFP0094LITENS,10,10,10
AFP0095,0,0,0
AFP0096LITENS,10,10,10
AFP0097,10,10,10
AFP0097LITENS,10,10,10
AFP0098INA,10,10,10
AFP0098S,10,10,10
AFP0099INA,0,0,0
AFP0100S,8,8,8
AFP0100SR,0,0,0
AFP0101LITENS,10,10,10
AFP0101S,10,10,10
AFP0101S2,3,3,3
AFP0103INA,10,10,10
AFP0103S,0,0,0
AFP0104INA,10,10,10
AFP0104S,0,0,0
AFP0105INA,10,10,10
AFP0105S,10,10,10
AFP0106S,10,10,10
AFP0107INA,10,10,10
AFP0108INA,8,8,8
AFP0109INA,4,4,4
AFP0109S,1,1,1
AFP0110INA,1,1,1
AFP0111S,10,10,10
AFP0112S,6,6,6
AFP0113LITENS,10,10,10
A1053P,0,0,0
A1054S,10,10,10
A1055S,10,10,10
A1056S,0,0,0
A1057S,1,1,1
A1058S,10,10,10
A1059S,10,10,10
A1060S,9,9,9
A1061S,1,1,1
A1063S,0,0,0
A1064S,4,4,4
A1065S,7,7,7
A1066S,0,0,0
A1067S,2,2,2
A1068S,7,7,7
A1069S,0,0,0
A1070S,3,3,3
A1071S,0,0,0
A1072S,1,1,1
A1073S,0,0,0
A1074S,1,1,1
A1075S,3,3,3
A1076S,10,10,10
A1077S,10,10,10
A1078S,4,4,4
A1079S,0,0,0
A1080S,0,0,0
A1081S,2,2,2
A1082S,2,2,2
A1083S,10,10,10
A1084S,4,4,4
A1085S,10,10,10
A1086S,7,7,7
A1087S,10,10,10
A1088S,10,10,10
A1089S,0,0,0
A1090S,1,1,1
A1091S,0,0,0
A1092S,0,0,0
A1093S,0,0,0
A1094S,10,10,10
A1095S,0,0,0
A1096S,0,0,0
A1098S,0,0,0
A1099S,0,0,0
A1100S,1,1,1
A1101S,5,5,5
A1102S,9,9,9
A1103S,10,10,10
A1104S,3,3,3
ARE0078P,10,10,10
ARE0078S,10,10,10
ARE0078S2,9,9,9
ARE0079,10,10,10
ARE0079BOSCH,10,10,10
ARE0079P,7,7,7
ARE0079S,7,7,7
ARE0080,10,10,10
ARE0080BOSCH,10,10,10
ARE0080SEG,0,0,0
ARE0080P,0,0,0
ARE0080S,0,0,0
ARE0080S2,10,10,10
ARE0081,10,10,10
ARE0081BOSCH,10,10,10
ARE0081SEG,2,2,2
ARE0081P,6,6,6
ARE0081S,7,7,7
ARE0082,10,10,10
ARE0082BOSCH,10,10,10
ARE0082SEG,0,0,0
ARE0082P,10,10,10
ARE0083,10,10,10
ARE0084,10,10,10
ARE0084BOSCH,10,10,10
ARE0085BOSCH,10,10,10
ARE0085P,10,10,10
ARE0085S,10,10,10
ARE0086BOSCH,0,0,0
ARE0086SEG,0,0,0
ARE0086PR,10,10,10
ARE0086S,10,10,10
ARE0087,10,10,10
ARE0087BOSCH,10,10,10
ARE0087SEG,10,10,10
ARE0087S,0,0,0
ARE0088BOSCH,10,10,10
ARE0088SEG,4,4,4
ARE0088S,10,10,10
ARE0089,10,10,10
ARE0090,6,6,6
ARE0091,0,0,0
ARE0092,3,3,3
ARE0093,8,8,8
ARE0094,0,0,0
ARE0095,6,6,6
ARE0096,10,10,10
ARE0097,10,10,10
ARE0098,7,7,7
ARE0099,9,9,9
A1010SR,10,10,10
A1011,10,10,10
A1011SR,0,0,0
A1012,5,5,5
A1013,10,10,10
A1014,10,10,10
A1014PR,10,10,10
A1015,10,10,10
A1015PR,0,0,0
A1016,7,7,7
A1016PR,0,0,0
A1017,10,10,10
A2143SR,1,1,1
A2144S,7,7,7
A2145PR,0,0,0
A2146PR,0,0,0
A2147PR,0,0,0
A2148S,0,0,0
A2149S,10,10,10
A2150S,0,0,0
A2151S,0,0,0
A2152S,1,1,1
A2153S,0,0,0
A2154S,10,10,10
A2155S,5,5,5
A2156S,8,8,8
A2157S,9,9,9
A2158S,9,9,9
A2159S,0,0,0
A2160S,9,9,9
A2161S,0,0,0
A2162S,10,10,10
A2163S,7,7,7
A2164S,8,8,8
A2165S,9,9,9
A2166S,10,10,10
A2167S,9,9,9
A3001,10,10,10
A3002,10,10,10
A3003,2,2,2
A3004,0,0,0
A3005,0,0,0
A3006,8,8,8
A3007,10,10,10
A3008,0,0,0
A3009,7,7,7
A3010,1,1,1
A3011,5,5,5
A3012,1,1,1
A3013,10,10,10
A3014,8,8,8
A1018,10,10,10
A1105S,10,10,10
A1106PR,0,0,0
A1107S,3,3,3
A1108S,0,0,0
A1109S,1,1,1
A1110S,1,1,1
A1111S,9,9,9
A1112S,10,10,10
A1113S,2,2,2
A1114S,3,3,3
A1115S,0,0,0
A1116S,0,0,0
A1117S,6,6,6
A1118S,0,0,0
A1119S,0,0,0
A1120S,10,10,10
A1121S,9,9,9
A1122S,1,1,1
A1123S,2,2,2
A1124S,0,0,0
A1125S,0,0,0
A1126S,0,0,0
A1127S,9,9,9
A1128S,10,10,10
A1129S,2,2,2
A1130S,2,2,2
A1131S,2,2,2
A1132S,0,0,0
A1133S,0,0,0
A1134S,10,10,10
A1135S,10,10,10
A1136S,7,7,7
A1137S,10,10,10
A1138S,8,8,8
A1139S,3,3,3
A1140S,1,1,1
A2001,10,10,10
A2001PR,0,0,0
A2001SR,0,0,0
A2002,10,10,10
A2002SR,10,10,10
A2003,10,10,10
A2003PR,10,10,10
A2003SR,0,0,0
A2004,0,0,0
A2005,10,10,10
A2005PR,0,0,0
A2006,10,10,10
A2007,10,10,10
A2008,10,10,10
A3015,6,6,6
A1019,10,10,10
A1020,10,10,10
A3016,1,1,1
A3016PR,0,0,0
A3017,10,10,10
A3018,0,0,0
A3019,10,10,10
A3019PR,10,10,10
A3020,3,3,3
A3021,9,9,9
A3022,7,7,7
A3023,10,10,10
A1020PR,10,10,10
A1021,10,10,10
A1021P,0,0,0
A1021PR,10,10,10
A1022,10,10,10
A1023,7,7,7
A1025P,0,0,0
A1026,10,10,10
A1026P,10,10,10
A1027,10,10,10
A1028S,1,1,1
A1029,0,0,0
A1029PR,10,10,10
A1029SR,0,0,0
A1030,0,0,0
A1031S,10,10,10
A1032,10,10,10
A1033,0,0,0
A1034PR,0,0,0
A1035,10,10,10
A1036,10,10,10
A1037,2,2,2
A1038PR,0,0,0
A1039,10,10,10
A1040,9,9,9
A1041,10,10,10
A1042,6,6,6
A1043,10,10,10
A1046S,0,0,0
A1047S,2,2,2
A1048S,3,3,3
A1049S,0,0,0
A1050S,10,10,10
A1051S,3,3,3
A1052S,0,0,0
A2049,10,10,10
A2050,0,0,0
A2051,5,5,5
A2052,10,10,10
A2053,10,10,10
A2054,10,10,10
A2055,0,0,0
A2056,10,10,10
A2057,0,0,0
A2058,0,0,0
A2061,10,10,10
A2062,5,5,5
A2063,0,0,0
A2064,8,8,8
A2065,0,0,0
A2066,10,10,10
A2066SR,10,10,10
A2067,4,4,4
A2068,10,10,10
A2069,7,7,7
A2070,10,10,10
A2071,0,0,0
A2072PR,0,0,0
A2072S,5,5,5
A2073PR,0,0,0
A2074PR,0,0,0
A2074S,10,10,10
A2075,10,10,10
A2076,10,10,10
A2078S,10,10,10
A2079S,10,10,10
A2080S,0,0,0
A2081S,0,0,0
A2082S,0,0,0
A2083PR,0,0,0
A2083S,0,0,0
A2084S,0,0,0
A2085S,3,3,3
A2086S,0,0,0
A2087S,1,1,1
A2088S,2,2,2
A2089S,10,10,10
A2090PR,0,0,0
A2090S,8,8,8
A2091S,1,1,1
A2092S,0,0,0
A2093S,0,0,0
A2094S,10,10,10
A2095PR,0,0,0
A2095S,0,0,0
ARE0060,10,10,10
ARE0060BOSCH,10,10,10
ARE0061,10,10,10
ARE0061BOSCH,10,10,10
ARE0061SEG,10,10,10
ARE0061S,10,10,10
ARE0061S2,10,10,10
ARE0062,10,10,10
ARE0063,10,10,10
ARE0063BOSCH,10,10,10
ARE0063S,10,10,10
ARE0064,10,10,10
ARE0064S,10,10,10
ARE0065BOSCH,8,8,8
ARE0065S,10,10,10
ARE0065S2,0,0,0
