ID_Product,Quantity,Quantity_Fourniss_After_Cumule,(2) Main Warehouse
1224G03,10,10,10
1224G04,10,10,10
1224G05,0,0,0
1225G01,10,10,10
1225G02,10,10,10
1226G01,3,3,3
1226G02,0,0,0
1226M01,0,0,0
1226M03,0,0,0
1226M04,0,0,0
1226M05,0,0,0
1226M06,0,0,0
1227C01,0,0,0
1227C04,0,0,0
1227G01,10,10,10
1227G02,10,10,10
1227G03,10,10,10
1227G04,10,10,10
1227M01,7,7,7
1227M02,0,0,0
1227M03,6,6,6
1227M04,6,6,6
1227M05,4,4,4
1227M06,3,3,3
1227M07,10,10,10
1227M09,10,10,10
1229G01,7,7,7
1229G02,0,0,0
1229G0301,10,10,10
1229M01,0,0,0
1229M02,0,0,0
1229M04,0,0,0
1229M05,0,0,0
1229M06,0,0,0
12300001,10,10,10
12300002,9,9,9
12300003,10,10,10
12300004,7,7,7
12300006,10,10,10
12300007,10,10,10
12300008,7,7,7
12300009,10,10,10
12300010,10,10,10
12300011,10,10,10
12300012,10,10,10
12300013,10,10,10
12300014,6,6,6
12300015,10,10,10
12300016,10,10,10
12300017,4,4,4
12300018,9,9,9
12300019,5,5,5
12300020,10,10,10
12300021,10,10,10
12300022,10,10,10
12300023,10,10,10
12300024,10,10,10
12300025,10,10,10
12300026,10,10,10
12300027,10,10,10
12300028,10,10,10
12300029,0,0,0
12300030,0,0,0
12300031,10,10,10
12300032,10,10,10
12300033,10,10,10
12300034,10,10,10
12300035,10,10,10
12300036,4,4,4
12300037,10,10,10
12300038,10,10,10
12300039,10,10,10
12300040,10,10,10
12300041,10,10,10
12300042,8,8,8
12300043,10,10,10
12300044,10,10,10
12300045,10,10,10
12300046,10,10,10
12300047,10,10,10
12300048,10,10,10
12300049,10,10,10
12300050,10,10,10
12300051,10,10,10
12300052,10,10,10
12300053,10,10,10
12300054,10,10,10
12300055,10,10,10
12300056,8,8,8
12300057,0,0,0
12300058,5,5,5
12300059,10,10,10
12300060,10,10,10
12300061,7,7,7
12300062,10,10,10
12300063,10,10,10
12300064,10,10,10
12300065,10,10,10
12300066,10,10,10
12300067,10,10,10
12300068,10,10,10
12300069,10,10,10
12300070,10,10,10
12300071,10,10,10
12300072,6,6,6
12300073,10,10,10
12300074,10,10,10
12300075,10,10,10
12300076,10,10,10
12300077,6,6,6
12300078,10,10,10
12300079,5,5,5
12300080,10,10,10
12300081,10,10,10
12300082,0,0,0
12300083,10,10,10
12300084,10,10,10
12300085,10,10,10
12300086,10,10,10
12300087,10,10,10
12300088,10,10,10
12300089,10,10,10
12300090,10,10,10
12300091,9,9,9
12300092,7,7,7
12300093,10,10,10
12300094,8,8,8
12300095,9,9,9
12300096,0,0,0
12300098,10,10,10
12300099,10,10,10
12300100,10,10,10
12300101,10,10,10
12300102,10,10,10
12300103,3,3,3
12300104,10,10,10
12300105,10,10,10
12300106,10,10,10
12300107,10,10,10
12300108,10,10,10
12300109,10,10,10
12300110,5,5,5
12300111,10,10,10
12300112,10,10,10
12300113,10,10,10
12300114,10,10,10
12300115,9,9,9
12300116,10,10,10
12300117,10,10,10
12300118,10,10,10
12300119,10,10,10
12300120,10,10,10
12300121,10,10,10
12300122,5,5,5
12300123,10,10,10
12300124,10,10,10
12300125,10,10,10
12300126,10,10,10
12300127,10,10,10
12300128,10,10,10
12300129,10,10,10
12300130,10,10,10
12300131,10,10,10
12300132,10,10,10
12300133,10,10,10
12300134,10,10,10
12300135,10,10,10
12300136,10,10,10
12300137,10,10,10
12300138,10,10,10
12300139,10,10,10
12300140,10,10,10
12300141,10,10,10
12300142,10,10,10
12300143,0,0,0
12301001,10,10,10
12301002,10,10,10
12301003,10,10,10
12301004,10,10,10
12301005,10,10,10
12301006,10,10,10
12302001,10,10,10
12302002,10,10,10
12302003,10,10,10
12302004,10,10,10
12302005,10,10,10
12302006,10,10,10
12302007,10,10,10
12302008,10,10,10
12302009,0,0,0
1231101LLDE1,3,3,3
1231101LMLDEM1,0,0,0
1231101RLDE1,4,4,4
1231101RMLDEM1,10,10,10
1231103LMLDEM,10,10,10
1231103RMLDEM,10,10,10
1231308LU,10,10,10
1231308RU,0,0,0
1231601LAQ,6,6,6
1231601RAQ,0,0,0
1231910LU,0,0,0
1231910RU,0,0,0
1232003LU,1,1,1
1230C01,0,0,0
1230C02,0,0,0
1230C04,0,0,0
1230G01,0,0,0
1230G02,0,0,0
1230M01,5,5,5
1230M02,0,0,0
1230M03,0,0,0
1230M04,1,1,1
1230M05,1,1,1
1231M01,0,0,0
1231M02,0,0,0
1231M04,0,0,0
1231M05,1,1,1
1231M06,1,1,1
1231M07,2,2,2
1231M09,0,0,0
1231M10,0,0,0
1231M12,0,0,0
1231M22,0,0,0
1231M22RP,2,2,2
1232M04,0,0,0
1232M08,0,0,0
1232M09,0,0,0
1232M12,0,0,0
1232M14,0,0,0
1232M14RP,1,1,1
1232M15,0,0,0
1233M01,0,0,0
1233M02,0,0,0
1236G01,4,4,4
1236G02,10,10,10
1240M01,1,1,1
1240M03,8,8,8
1240M04,0,0,0
1241M01,0,0,0
1241M02,0,0,0
1242M02,0,0,0
1242M03,0,0,0
1242M04,0,0,0
1243G01,10,10,10
1243G02,10,10,10
1243M01,0,0,0
1243M02,0,0,0
1244G01,10,10,10
1244G02,10,10,10
1244G03,10,10,10
1244G04,10,10,10
1244G06,6,6,6
1244M01,0,0,0
1244M03,0,0,0
1244M04,0,0,0
1244S01,0,0,0
1245C01,0,0,0
1245C02,0,0,0
1245C04,1,1,1
1245G01,5,5,5
1245G03,0,0,0
1245G0301,1,1,1
1245M09,0,0,0
1245M10,0,0,0
1245M11,0,0,0
1247G05,10,10,10
1247G06,2,2,2
1247G07,0,0,0
1247M01,10,10,10
1247M02,10,10,10
1247M03,0,0,0
1247M04,0,0,0
1247M05,10,10,10
1247M06,10,10,10
1247M09,0,0,0
1247M10,0,0,0
1248M01,0,0,0
1249M01,3,3,3
1249M03,3,3,3
1249M04,5,5,5
1249M13,0,0,0
1249M14,6,6,6
1254001NUE,10,10,10
1250M02,0,0,0
1250M03,0,0,0
1250M04,0,0,0
1250M05,0,0,0
1250M07,0,0,0
1250M08,0,0,0
1250M09,0,0,0
1250M12,0,0,0
1250M12RP,1,1,1
1250M14RP,2,2,2
1250M17,0,0,0
1250M18,0,0,0
1251M01,10,10,10
1251M02,0,0,0
1251M03,10,10,10
1251M04,10,10,10
1251M05,10,10,10
1251M06,10,10,10
1251M08,7,7,7
1252C01,0,0,0
1252C02,0,0,0
1252G01,10,10,10
1252G02,10,10,10
1252M01,10,10,10
1252M02,8,8,8
1252M03,0,0,0
1254G01,5,5,5
1254G02,10,10,10
1254S02,0,0,0
1255M01,0,0,0
1255M02,10,10,10
1255M03,0,0,0
1255M04,0,0,0
1257C01,0,0,0
1257C02,3,3,3
1257G01,10,10,10
1257G02,10,10,10
1257G03,0,0,0
1257G05,0,0,0
1257G06,10,10,10
1257M03,0,0,0
1257M05,0,0,0
1257M06,0,0,0
1257M09,0,0,0
1266565010,0,0,0
1266565013,0,0,0
1266565015,0,0,0
1266565017,0,0,0
1266565032,0,0,0
1266565037,0,0,0
1266565043,0,0,0
1266565050,0,0,0
1266565060,0,0,0
1266565070,0,0,0
1266565080,0,0,0
1266565090,0,0,0
1266565110,0,0,0
1266565120,0,0,0
1266565130,0,0,0
1266565140,0,0,0
1266565150,0,0,0
1267565021,0,0,0
1267565026,0,0,0
1267565100,0,0,0
1277708017,0,0,0
1277708021,0,0,0
1277708026,0,0,0
1277708029,0,0,0
1277708037,0,0,0
1277708041,0,0,0
1277708050,0,0,0
1277708060,0,0,0
1277708070,0,0,0
1277708080,0,0,0
1277708090,0,0,0
1277708100,0,0,0
1277711032,0,0,0
130002001,10,10,10
130002002,10,10,10
130002003,10,10,10
130002004,10,10,10
130003001,10,10,10
130003002,1,1,1
130003002RP,1,1,1
130003003,10,10,10
130003004,10,10,10
130003005,10,10,10
130003006,10,10,10
130003007,10,10,10
130003008,10,10,10
130003009,10,10,10
130003010,10,10,10
130003011,10,10,10
130003012,10,10,10
130003013,10,10,10
130003014,10,10,10
130003015,4,4,4
130003016,0,0,0
130003017,4,4,4
130003018,3,3,3
130003019,10,10,10
130003020,10,10,10
130003021,10,10,10
130003022,10,10,10
130003023,10,10,10
130003024,5,5,5
130003025,10,10,10
130003026,10,10,10
130003026RP,1,1,1
130003027,10,10,10
130003028,10,10,10
130003029,10,10,10
130003030,10,10,10
130003031,10,10,10
130003032,10,10,10
130003033,10,10,10
130003034,10,10,10
130003035,10,10,10
130003036,10,10,10
130003037,10,10,10
130003038,10,10,10
130003041,0,0,0
130003042,0,0,0
130004001,10,10,10
130004002,9,9,9
130004003,10,10,10
130004004,10,10,10
130004005,0,0,0
130004006,10,10,10
130004007,10,10,10
130004008,2,2,2
130004009,10,10,10
130004010,10,10,10
130004011,10,10,10
130004012,10,10,10
130004013,4,4,4
130004014,10,10,10
130004015,10,10,10
130004016,10,10,10
130004017,10,10,10
130004018,10,10,10
130004019,10,10,10
130004020,8,8,8
130004021,10,10,10
130004022,10,10,10
130004023,10,10,10
130004024,10,10,10
130004025,10,10,10
130004026,3,3,3
130004027,8,8,8
130004028,10,10,10
130004029,10,10,10
130004030,10,10,10
130004031,10,10,10
130004032,10,10,10
130004035,10,10,10
130004036,10,10,10
130004048,10,10,10
130004059,0,0,0
130004060,0,0,0
130004061,0,0,0
130004062,8,8,8
130004063,10,10,10
130004067,10,10,10
130004068,5,5,5
130004077,0,0,0
130004078,0,0,0
130004079,10,10,10
130004080,9,9,9
130004081,10,10,10
130004082,10,10,10
130004083,0,0,0
130004084,8,8,8
130004085,10,10,10
130004086,10,10,10
130004087,10,10,10
130004088,10,10,10
130009001,10,10,10
130009003,10,10,10
130009004,10,10,10
130009005,0,0,0
130009006,10,10,10
130009007,10,10,10
130009008,10,10,10
130014001,10,10,10
130014002,10,10,10
130014003,0,0,0
130014004,10,10,10
130016001,10,10,10
130016002,0,0,0
130016003,10,10,10
130016004,10,10,10
130016005,10,10,10
130016006,0,0,0
130017001,0,0,0
130017002,9,9,9
130017003,0,0,0
130017004,10,10,10
130017005,10,10,10
130017006,4,4,4
130017007,10,10,10
130017008,10,10,10
130017009,10,10,10
130017010,0,0,0
130017011,0,0,0
130017012,8,8,8
130017013,10,10,10
130017013RP,1,1,1
130017014,10,10,10
130019001,10,10,10
130019002,10,10,10
130027001,9,9,9
130027002,7,7,7
130027003,10,10,10
130027004,10,10,10
130027011,5,5,5
130035001,0,0,0
130035003,10,10,10
130035004,10,10,10
130037001,10,10,10
130037002,8,8,8
130038001,0,0,0
130038002,10,10,10
130042001,0,0,0
130042002,10,10,10
130042003,10,10,10
130042004,10,10,10
130042005,10,10,10
130042007,10,10,10
130042008,10,10,10
130042009,10,10,10
130042010,0,0,0
130042011,10,10,10
130042012,10,10,10
130042013,10,10,10
130042014,10,10,10
130042015,10,10,10
130042016,10,10,10
130042017,10,10,10
130042018,10,10,10
130042019,0,0,0
130042020,10,10,10
130042021,6,6,6
130046001,2,2,2
130046002,10,10,10
130046003,10,10,10
130046004,10,10,10
130046005,10,10,10
130046006,10,10,10
130046007,10,10,10
130046008,10,10,10
130046009,0,0,0
130046010,10,10,10
130046011,10,10,10
130046012,10,10,10
130046013,4,4,4
130046014,10,10,10
130046015,10,10,10
130046016,0,0,0
130046017,0,0,0
130046018,10,10,10
130046019,1,1,1
130046020,10,10,10
130046021,10,10,10
130048001,10,10,10
130048002,10,10,10
130048003,0,0,0
130048004,10,10,10
130048005,10,10,10
130048006,2,2,2
130048007,10,10,10
130048008,10,10,10
130048009,0,0,0
130048010,10,10,10
130048011,10,10,10
130048012,10,10,10
130048013,10,10,10
130048014,10,10,10
130048015,10,10,10
130048016,10,10,10
130048017,10,10,10
130048018,7,7,7
130048019,0,0,0
130053001,10,10,10
130053002,10,10,10
130053003,10,10,10
130053004,10,10,10
130053005,10,10,10
130053006,10,10,10
130053007,9,9,9
130053008,8,8,8
130053009,10,10,10
130053010,10,10,10
130053011,10,10,10
130053012,10,10,10
130053013,0,0,0
130053014,10,10,10
130053015,0,0,0
130053016,10,10,10
130053017,10,10,10
130053018,10,10,10
130053019,10,10,10
130053020,10,10,10
130053021,10,10,10
130053022,9,9,9
130053023,0,0,0
130053024,0,0,0
130053026,10,10,10
130053027,8,8,8
130053028,10,10,10
130053029,10,10,10
130053030,10,10,10
130053031,10,10,10
130053032,10,10,10
130053033,10,10,10
130053034,8,8,8
130053035,3,3,3
130053036,9,9,9
130053037,10,10,10
130053038,10,10,10
130053039,10,10,10
130053040,7,7,7
130053041,8,8,8
130053042,10,10,10
130053043,10,10,10
130053044,10,10,10
130053045,10,10,10
130053046,9,9,9
130053047,6,6,6
130053048,2,2,2
130053049,10,10,10
130053050,10,10,10
130053051,10,10,10
130053052,10,10,10
130053053,10,10,10
130053054,10,10,10
130053055,10,10,10
130053056,0,0,0
130053057,0,0,0
130053058,1,1,1
130053059,10,10,10
130053060,10,10,10
130053061,0,0,0
130053062,4,4,4
130053063,0,0,0
130053064,10,10,10
130053065,5,5,5
130053066,10,10,10
130053067,0,0,0
130053068,10,10,10
130053069,8,8,8
130053070,10,10,10
130053071,10,10,10
130053072,0,0,0
130053073,10,10,10
130053074,0,0,0
130053075,10,10,10
130053076,10,10,10
130053077,10,10,10
130053079,10,10,10
130053080,10,10,10
130053081,10,10,10
130053082,4,4,4
130053083,10,10,10
130053084,0,0,0
130053085,10,10,10
130053086,10,10,10
130053087,0,0,0
130053088,0,0,0
130053089,1,1,1
130053090,10,10,10
130053091,10,10,10
130053092,10,10,10
130053093,9,9,9
130053094,10,10,10
130053095,10,10,10
130053096,10,10,10
130053097,0,0,0
130053098,10,10,10
130053099,10,10,10
130053100,1,1,1
130053101,10,10,10
130053102,10,10,10
130053103,10,10,10
130053104,10,10,10
130053105,0,0,0
130053106,10,10,10
130053107,10,10,10
130053108,0,0,0
130053109,0,0,0
130053110,0,0,0
130053111,0,0,0
130053112,3,3,3
130053113,9,9,9
130053114,6,6,6
130053115,10,10,10
130053116,10,10,10
130053117,9,9,9
130053118,10,10,10
130053119,10,10,10
130053120,0,0,0
130053121,10,10,10
130053122,0,0,0
130053123,10,10,10
130053124,0,0,0
130053125,10,10,10
130053126,0,0,0
130053127,10,10,10
130053128,10,10,10
130053129,10,10,10
130053130,10,10,10
130053131,5,5,5
130053132,0,0,0
130053133,0,0,0
130053134,0,0,0
130053135,0,0,0
130054001,10,10,10
130054002,10,10,10
130054003,8,8,8
130054004,0,0,0
130054005,0,0,0
130054006,10,10,10
130054007,0,0,0
130054008,0,0,0
130054009,0,0,0
130054010,10,10,10
130054011,0,0,0
130054012,0,0,0
130054013,10,10,10
130054014,0,0,0
130054015,10,10,10
130054016,0,0,0
130054017,10,10,10
130055001,10,10,10
130055002,10,10,10
130055003,10,10,10
130055004,10,10,10
130056001,0,0,0
130056002,10,10,10
130056003,10,10,10
130056004,10,10,10
13101001,10,10,10
13101002,10,10,10
13101003,10,10,10
13101004,0,0,0
13102001,10,10,10
13102002,10,10,10
13102003,10,10,10
13102004,10,10,10
13102005,10,10,10
13102006,10,10,10
13102101,0,0,0
13102102,9,9,9
13102103,10,10,10
13102104,0,0,0
13102105,10,10,10
13102106,10,10,10
13102107,10,10,10
13102108,9,9,9
13102109,10,10,10
13102110,10,10,10
13102111,10,10,10
13102112,0,0,0
13102113,10,10,10
13102114,6,6,6
13102115,10,10,10
13102116,10,10,10
13102201,7,7,7
13102202,9,9,9
13102203,10,10,10
13102204,10,10,10
13102205,10,10,10
13102206,10,10,10
13102301,10,10,10
13102302,7,7,7
13102303,10,10,10
13102304,10,10,10
13102305,10,10,10
13102306,10,10,10
13102307,0,0,0
13102308,10,10,10
13102309,10,10,10
13102310,10,10,10
13102311,10,10,10
13102312,9,9,9
13102313,10,10,10
13102314,10,10,10
13102315,10,10,10
13102316,0,0,0
13102317,8,8,8
13102318,9,9,9
13102501,10,10,10
13102502,10,10,10
13102503,10,10,10
13102504,10,10,10
13102505,5,5,5
13102506,10,10,10
13102507,10,10,10
13102508,10,10,10
13102509,0,0,0
13102510,10,10,10
13102511,10,10,10
13102601,10,10,10
13102602,10,10,10
13102603,10,10,10
13102604,3,3,3
13102605,0,0,0
13102606,4,4,4
13102607,3,3,3
13102608,10,10,10
13102609,3,3,3
13102610,4,4,4
13102611,6,6,6
13102612,5,5,5
13102613,0,0,0
13102614,2,2,2
13102615,10,10,10
13102616,10,10,10
13102617,10,10,10
13102618,7,7,7
13102619,9,9,9
13102620,10,10,10
13102621,8,8,8
13102622,10,10,10
13102623,10,10,10
13102624,9,9,9
13102625,0,0,0
13102626,10,10,10
13102627,0,0,0
13102628,0,0,0
13102629,10,10,10
13102630,7,7,7
13102631,10,10,10
13102632,7,7,7
13102633,10,10,10
13102634,10,10,10
13102635,10,10,10
13103001,10,10,10
13103002,10,10,10
13103003,10,10,10
13103004,9,9,9
13103005,0,0,0
13103006,10,10,10
13103007,5,5,5
13103008,10,10,10
13103009,10,10,10
13103010,10,10,10
13103011,0,0,0
13103012,0,0,0
13103013,0,0,0
13103014,0,0,0
13103015,0,0,0
13103016,3,3,3
13103017,0,0,0
13103018,10,10,10
13103019,0,0,0
13103020,2,2,2
13103021,10,10,10
13103022,10,10,10
13103023,0,0,0
13103024,0,0,0
13103025,10,10,10
13103026,9,9,9
13103027,10,10,10
13103028,10,10,10
13103029,10,10,10
13103030,6,6,6
13103031,2,2,2
13103032,2,2,2
13103033,10,10,10
13103034,10,10,10
13103035,0,0,0
13103036,5,5,5
13103037,0,0,0
13103038,0,0,0
13103039,0,0,0
13103040,0,0,0
13103041,5,5,5
13103042,0,0,0
13103043,9,9,9
13103044,6,6,6
13103045,10,10,10
13103046,10,10,10
13103047,10,10,10
13103048,10,10,10
13103049,10,10,10
13103050,10,10,10
13104001,10,10,10
13104002,10,10,10
13104003,10,10,10
13104004,10,10,10
13104005,10,10,10
13104006,10,10,10
13104007,10,10,10
13104008,10,10,10
13104009,0,0,0
13104010,7,7,7
13104011,10,10,10
13104012,10,10,10
13104013,10,10,10
13104014,10,10,10
13104015,0,0,0
13104016,10,10,10
13104017,10,10,10
13104018,10,10,10
13104019,0,0,0
13104020,10,10,10
13104021,10,10,10
13104022,3,3,3
13104023,10,10,10
13104024,10,10,10
13104025,10,10,10
13104026,10,10,10
13104027,10,10,10
13104028,10,10,10
13104029,7,7,7
13104030,10,10,10
13104031,4,4,4
13104032,10,10,10
13104033,0,0,0
13104034,10,10,10
13104035,10,10,10
13104036,10,10,10
13104037,10,10,10
13104038,10,10,10
13104039,10,10,10
13104040,10,10,10
13104041,10,10,10
13104042,10,10,10
13104043,0,0,0
13104044,10,10,10
13104045,10,10,10
13104046,10,10,10
13104047,10,10,10
13104048,10,10,10
13104049,10,10,10
13104050,10,10,10
13104051,10,10,10
13104052,10,10,10
13104053,10,10,10
13104054,10,10,10
13104055,10,10,10
13104056,10,10,10
13104057,10,10,10
13104058,10,10,10
13104059,10,10,10
13104060,10,10,10
13104061,10,10,10
13104062,10,10,10
13104063,0,0,0
13104064,10,10,10
13104065,10,10,10
13104066,10,10,10
13104067,10,10,10
13104068,10,10,10
13104069,10,10,10
13104070,10,10,10
13104071,10,10,10
13104072,10,10,10
13104073,10,10,10
13104074,10,10,10
13104075,10,10,10
13104076,10,10,10
13104077,10,10,10
13104078,10,10,10
13104079,3,3,3
13104080,10,10,10
13104081,10,10,10
13104082,10,10,10
13104083,10,10,10
13104084,10,10,10
13104085,0,0,0
13104086,10,10,10
13104087,10,10,10
13104088,10,10,10
13104089,10,10,10
13104090,0,0,0
13104091,10,10,10
13104092,6,6,6
13104093,0,0,0
13104094,10,10,10
13104095,10,10,10
13104096,10,10,10
13104097,10,10,10
13104098,10,10,10
13104099,3,3,3
13104100,10,10,10
13104101,10,10,10
13104102,10,10,10
13104103,0,0,0
13104104,10,10,10
13104105,10,10,10
13104106,0,0,0
13104107,10,10,10
13104108,10,10,10
13104109,10,10,10
13104110,10,10,10
13104111,0,0,0
13104112,4,4,4
13104113,10,10,10
13104114,10,10,10
13104115,10,10,10
13104116,10,10,10
13104117,10,10,10
13104118,10,10,10
13104119,10,10,10
13104120,6,8,8
13104121,10,10,10
13104122,10,10,10
13104123,10,10,10
13104124,10,10,10
13104125,10,10,10
13104126,10,10,10
13104127,10,10,10
13104128,10,10,10
13104129,10,10,10
13104130,10,10,10
13104131,10,10,10
13104132,10,10,10
13104133,10,10,10
13104134,10,10,10
13104135,10,10,10
13104136,0,0,0
13104137,4,4,4
13104138,10,10,10
13104139,10,10,10
13104140,10,10,10
13104141,10,10,10
13104142,0,0,0
13104143,10,10,10
13104144,10,10,10
13104145,0,0,0
13104146,0,0,0
13104147,10,10,10
13104148,10,10,10
13104149,0,0,0
13104150,0,0,0
13104151,10,10,10
13104152,0,0,0
13104153,10,10,10
13104154,10,10,10
13104155,10,10,10
13104156,10,10,10
13104157,10,10,10
13104158,0,0,0
13104159,10,10,10
13104160,10,10,10
13104161,10,10,10
13104162,5,5,5
13104163,10,10,10
13104164,10,10,10
13104165,5,5,5
13104166,10,10,10
13104167,6,6,6
13104168,0,0,0
13104169,10,10,10
13104170,10,10,10
13104171,6,6,6
13104172,10,10,10
13104173,9,9,9
13104174,10,10,10
13104175,7,7,7
13104176,0,0,0
13104177,10,10,10
13104178,4,4,4
13104179,0,0,0
13104180,10,10,10
13104181,10,10,10
13104182,10,10,10
13104183,1,1,1
13104184,10,10,10
13104185,10,10,10
13104186,0,0,0
13104187,10,10,10
13104188,10,10,10
13104189,10,10,10
13104190,10,10,10
13104195,10,10,10
13104196,10,10,10
13104197,0,0,0
13104198,0,0,0
13104199,10,10,10
13104200,10,10,10
13104201,6,6,6
13104202,3,3,3
13104203,10,10,10
13104204,10,10,10
13104205,10,10,10
13104206,10,10,10
13104213,10,10,10
13104214,10,10,10
13104215,10,10,10
13104216,10,10,10
13104217,0,0,0
13104218,3,3,3
13104221,10,10,10
13104222,10,10,10
13104223,10,10,10
13104224,10,10,10
13104227,8,8,8
13104228,10,10,10
13104229,0,0,0
13104230,10,10,10
13104231,10,10,10
13104232,10,10,10
13104233,10,10,10
13104234,0,0,0
13104235,5,5,5
13104236,10,10,10
13104237,9,9,9
13104238,10,10,10
13104239,10,10,10
13104240,0,0,0
13104241,10,10,10
13104242,10,10,10
13104243,10,10,10
13104244,10,10,10
13104245,10,10,10
13104246,10,10,10
13104247,10,10,10
13104248,9,9,9
13104249,0,0,0
13104250,0,0,0
13104251,10,10,10
13104252,10,10,10
13104253,10,10,10
13104254,10,10,10
13104255,10,10,10
13104256,10,10,10
13104257,10,10,10
13104258,10,10,10
13104259,10,10,10
13104260,10,10,10
13104261,10,10,10
13104262,7,7,7
13104263,10,10,10
13104264,8,8,8
13104265,10,10,10
13104266,10,10,10
13104267,10,10,10
13104268,10,10,10
13104269,0,0,0
13104270,0,0,0
13104271,10,10,10
13104272,10,10,10
13104273,10,10,10
13104274,10,10,10
13104275,10,10,10
13104276,10,10,10
13104277,10,10,10
13104278,8,8,8
13104279,5,5,5
13104280,10,10,10
13104281,10,10,10
13104282,6,6,6
13104283,8,8,8
13104284,10,10,10
13104285,10,10,10
13104286,10,10,10
13104287,10,10,10
13104288,10,10,10
13104289,10,10,10
13104290,10,10,10
13104291,7,7,7
13104292,7,7,7
13104293,10,10,10
13104294,10,10,10
13104295,10,10,10
13104296,10,10,10
13104297,10,10,10
13104298,10,10,10
13104299,5,5,5
13104300,10,10,10
13104301,10,10,10
13104302,10,10,10
13104303,10,10,10
13104304,10,10,10
13104305,10,10,10
13104306,5,5,5
13104307,10,10,10
13104308,10,10,10
13104309,10,10,10
13104310,10,10,10
13104311,10,10,10
13104312,5,5,5
13104313,5,5,5
13104314,10,10,10
13104315,10,10,10
13104316,10,10,10
13104317,10,10,10
13104318,10,10,10
13104319,10,10,10
13104320,10,10,10
13104321,0,0,0
13104322,0,0,0
13104323,10,10,10
13104324,10,10,10
13104325,10,10,10
13104326,10,10,10
13104327,10,10,10
13104328,10,10,10
13104329,10,10,10
13104330,10,10,10
13104331,0,0,0
13104332,10,10,10
13104333,10,10,10
13104334,10,10,10
13104335,10,10,10
13104336,10,10,10
13104337,10,10,10
13104338,10,10,10
13104339,10,10,10
13104340,10,10,10
13104341,10,10,10
13104342,10,10,10
13104343,10,10,10
13104344,10,10,10
13104345,8,8,8
13104346,10,10,10
13104347,4,4,4
13104348,10,10,10
13104349,10,10,10
13104350,10,10,10
13104351,10,10,10
13104352,10,10,10
13104353,10,10,10
13104354,10,10,10
13104355,0,0,0
13104356,10,10,10
13104357,10,10,10
13104358,10,10,10
13104359,9,9,9
13104360,10,10,10
13104361,10,10,10
13104362,10,10,10
13104363,0,0,0
13104364,0,0,0
13104365,10,10,10
13104366,10,10,10
13104367,10,10,10
13104368,10,10,10
13104369,2,2,2
13104370,10,10,10
13104371,10,10,10
13104372,10,10,10
13104373,6,6,6
13104374,10,10,10
13104375,10,10,10
13104376,8,8,8
13104377,10,10,10
13104378,10,10,10
13104379,10,10,10
13104380,10,10,10
13104381,10,10,10
13104382,2,2,2
13104383,10,10,10
13104384,10,10,10
13104385,10,10,10
13104386,10,10,10
13104387,8,8,8
13104388,10,10,10
13104389,10,10,10
13104390,10,10,10
13104391,0,0,0
13104392,10,10,10
13104393,10,10,10
13104394,10,10,10
13104395,10,10,10
13104396,10,10,10
13104397,10,10,10
13104398,10,10,10
13104399,6,6,6
13104400,7,7,7
13104401,10,10,10
13104402,10,10,10
13104403,10,10,10
13104404,10,10,10
13104405,0,0,0
13104406,10,10,10
13104407,10,10,10
13104408,10,10,10
13104409,10,10,10
13104410,10,10,10
13104411,9,9,9
13104412,10,10,10
13104413,0,0,0
13104414,1,1,1
13104415,10,10,10
13104416,10,10,10
13104417,3,3,3
13104418,2,2,2
13104419,10,10,10
13104420,10,10,10
13104421,10,10,10
13104422,10,10,10
13104423,10,10,10
13104424,10,10,10
